"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"903",903,20731871,32,0.55,3,1,"BotR","BotL","violation",NA,300,0,"win",44,2,95,48,0,NA,5.08329,0,1,0,95,NA,166205,2152,"2020-08-26 14:50:32.7038",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,9,9,"surebet",0,NA
"904",904,20731965,32,0.55,3,1,"BotR","BotL","violation",NA,300,0,"lose",44,2,96,48,0,NA,6.73561,0,1,0,96,NA,166205,2152,"2020-08-26 14:55:43.0005",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,9,9,"surebet",0,NA
"905",905,20732061,32,0.55,3,1,"BotR","BotL","violation",NA,300,0,"win",44,2,97,48,0,NA,3.43692,0,1,0,97,NA,166205,2152,"2020-08-26 15:00:49.8987",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,9,9,"surebet",0,NA
"906",906,20732103,32,0.55,3,1,"BotR","BotL","lottery",0.572247,74.5621,256,"win",44,2,98,48,0,0,7.97006,0,0,256,98,0.572247,166205,2152,"2020-08-26 15:02:20.6025",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,9,"surebet",0,-0.663339110111648
"907",907,20732109,4,0.55,3,1,"BotR","BotL","surebet",0.45641,10.168,24,"lose",45,2,99,48,0,1,6.24433,2,0,24,99,0.45641,166205,2152,"2020-08-26 15:02:47.4660",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,256,0,1,"lottery_win",1,-0.889518298114005
"908",908,20732119,16,0.55,3,1,"BotR","BotL","lottery",0.580912,1.17021,128,"win",46,2,100,48,0,0,6.00136,0,0,128,100,0.580912,166205,2152,"2020-08-26 15:03:01.1489",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.648310544081228
"909",909,20732125,8,0.55,3,1,"BotR","BotL","surebet",0.549636,1.06861,24,"lose",47,2,101,48,0,0,4.2818,0,0,24,101,0.549636,166205,2152,"2020-08-26 15:03:11.4063",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,128,0,1,"lottery_win",1,-0.703653585520253
"910",910,20732127,32,0.55,3,1,NA,"BotL","surebet",5.09303,0.619499,24,"win",48,2,102,48,0,3,6.2817,0,0,24,102,5.09303,166205,2152,"2020-08-26 15:03:28.1245",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,116.8,24,0,0,"surebet",0,1.52271839083849
"911",911,20732131,16,0.55,3,1,"BotR","BotL","lottery",0.667047,1.15582,0,"lose",1,3,103,48,0,0,6.01121,0,0,0,103,0.667047,166205,2152,"2020-08-26 15:03:42.1886",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.51004931826591
"912",912,20732151,8,0.55,3,1,"BotR","BotL","lottery",0.74302,52.1402,64,"win",2,3,104,48,0,1,6.86919,0,0,64,104,0.74302,166205,2152,"2020-08-26 15:04:49.2163",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.402186864210742
"913",913,20732155,4,0.55,3,1,"BotR","BotL","surebet",0.460593,2.00324,24,"lose",3,3,105,48,0,1,7.32796,0,0,24,105,0.460593,166205,2152,"2020-08-26 15:05:05.9067",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,64,0,1,"lottery_win",1,-0.880395036763913
"914",914,20732163,16,0.55,3,1,"BotR","BotL","lottery",0.450011,1.33232,128,"win",4,3,106,48,0,0,7.3899,0,0,128,106,0.450011,166205,2152,"2020-08-26 15:05:22.2901",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.903637799556575
"915",915,20732169,2,0.55,3,1,"BotR",NA,"lottery",1.08364,3.53989,0,"lose",5,3,107,48,0,0,6.87908,0,0,0,107,1.08364,166205,2152,"2020-08-26 15:05:40.0111",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-15.2,128,1,1,"lottery_win",1,-0.0248288029465868
"916",916,20732175,4,0.55,3,1,"BotR","BotL","surebet",1.02255,0.677759,24,"lose",6,3,108,48,0,0,6.1948,0,0,24,108,1.02255,166205,2152,"2020-08-26 15:05:54.9421",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.0828550399897205
"917",917,20732183,32,0.55,3,1,"BotR","BotL","lottery",0.317997,0.75288,0,"lose",7,3,109,48,0,0,7.42733,0,0,0,109,0.317997,166205,2152,"2020-08-26 15:06:09.6761",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-1.25086787769321
"918",918,20732191,4,0.55,3,1,"BotR","BotL","surebet",0.531945,4.61549,24,"win",8,3,110,48,0,1,6.58509,0,0,24,110,0.531945,166205,2152,"2020-08-26 15:06:26.3973",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.736369725928065
"919",919,20732199,0,0.55,3,1,NA,"BotL","surebet",0.503265,0.729645,24,"win",9,3,111,48,0,1,6.69324,0,0,24,111,0.503265,166205,2152,"2020-08-26 15:06:39.1663",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.791792956131607
"920",920,20732273,8,0.55,3,1,"BotR","BotL","violation",NA,234.59,0,"lose",10,3,112,48,0,NA,6.5473,0,1,0,112,NA,166205,2152,"2020-08-26 15:11:44.5507",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,9,0,"surebet",0,NA
"921",921,20732333,8,0.55,3,1,"BotR","BotL","violation",NA,300,0,"win",10,3,113,48,0,NA,5.93586,0,1,0,113,NA,166205,2152,"2020-08-26 15:16:53.7361",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,9,9,"surebet",0,NA
"922",922,20732339,8,0.55,3,1,"BotR","BotL","violation",NA,64.6719,0,"lose",10,3,114,48,0,NA,6.66685,0,1,0,114,NA,166205,2152,"2020-08-26 15:19:09.3067",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,9,9,"surebet",0,NA
"923",923,20732379,8,0.55,3,1,"BotR","BotL","violation",NA,300,0,"lose",10,3,115,48,0,NA,3.83062,0,1,0,115,NA,166205,2152,"2020-08-26 15:24:16.3696",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,9,9,"surebet",0,NA
"924",924,20732387,8,0.55,3,1,"BotR","BotL","violation",NA,300,0,"lose",10,3,116,48,0,NA,7.14467,0,1,0,116,NA,166205,2152,"2020-08-26 15:29:26.7388",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,9,9,"surebet",0,NA
"925",925,20732389,8,0.55,3,1,"BotR","BotL","surebet",1.67519,66.9325,24,"lose",10,3,117,48,0,2,6.41634,0,0,24,117,1.67519,166205,2152,"2020-08-26 15:30:46.7206",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,0,9,"surebet",0,0.410772044195346
"926",926,20732391,8,0.55,3,1,"BotR","BotL","lottery",1.53739,1.51458,64,"win",11,3,118,48,0,0,7.05777,0,0,64,118,1.53739,166205,2152,"2020-08-26 15:31:03.9558",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,0.324931625939156
"927",927,20732393,8,0.55,3,1,NA,"BotL","surebet",0.65619,1.47351,24,"lose",12,3,119,48,0,0,6.2228,0,0,24,119,0.65619,166205,2152,"2020-08-26 15:31:16.9453",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,11.2,64,0,1,"lottery_win",1,-0.526459445312066
"928",928,20732397,2,0.55,3,1,NA,"BotL","surebet",1.9863,58.8632,24,"win",13,3,120,48,0,2,7.74499,0,0,24,120,1.9863,166205,2152,"2020-08-26 15:32:30.1414",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,0.581119064132286
"929",929,20866459,16,0.55,3,1,NA,"BotL","surebet",1.40418,6.00365,24,"lose",2,1,2,48,0,0,6.41928,0,0,24,2,1.40418,167603,2152,"2020-09-02 13:59:10.4838",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,46.4,24,0,0,"surebet",0,0.234298955029762
"930",930,20866475,16,0.55,3,1,"BotR","BotL","lottery",1.53338,4.43308,0,"lose",3,1,3,48,0,1,4.94561,0,0,0,3,1.53338,167603,2152,"2020-09-02 13:59:27.6194",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,0.322319901661932
"931",931,20866491,0,0.55,3,1,"BotR",NA,"lottery",0.39478,0.435543,0,"win",4,1,4,48,0,1,6.81633,1,0,0,4,0.39478,167603,2152,"2020-09-02 13:59:43.9620",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-24,0,1,1,"lottery_lose",-1,-1.03458117875178
"932",932,20866503,32,0.55,3,1,"BotR","BotL","lottery",0.267449,1.8864,256,"win",5,1,5,48,0,1,4.9555,0,0,256,5,0.267449,167603,2152,"2020-09-02 13:59:57.3361",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-1.42398093251299
"933",933,20866527,8,0.55,3,1,"BotR","BotL","surebet",0.477007,5.61273,24,"win",6,1,6,48,0,1,6.0464,1,0,24,6,0.477007,167603,2152,"2020-09-02 14:00:16.5291",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,256,0,1,"lottery_win",1,-0.84537866063355
"934",934,20866539,16,0.55,3,1,"BotR","BotL","lottery",0.434545,0.413635,0,"lose",7,1,7,48,0,2,3.49173,0,0,0,7,0.434545,167603,2152,"2020-09-02 14:00:27.1852",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.938610319805145
"935",935,20866565,8,0.55,3,1,"BotR","BotL","lottery",0.399438,0.244037,64,"win",8,1,8,48,0,1,6.75644,0,0,64,8,0.399438,167603,2152,"2020-09-02 14:00:41.4318",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-1.02285126729662
"936",936,20866579,16,0.55,3,1,"BotR",NA,"lottery",0.276197,0.173093,0,"lose",9,1,9,48,0,1,7.55284,1,0,0,9,0.276197,167603,2152,"2020-09-02 14:00:55.7679",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,46.4,64,1,1,"lottery_win",1,-1.39179544724485
"937",937,20866601,4,0.55,3,1,"BotR","BotL","surebet",2.58615,1.1101,24,"lose",10,1,10,48,0,3,4.48096,0,0,24,10,2.58615,167603,2152,"2020-09-02 14:01:11.0227",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,0.845015735823345
"938",938,20866625,8,0.55,3,1,"BotR","BotL","lottery",0.401896,0.156122,64,"win",11,1,11,48,0,1,4.3448,1,0,64,11,0.401896,167603,2152,"2020-09-02 14:01:24.1796",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,1,0,"surebet",0,-1.01671647778556
"939",939,20866639,2,0.55,3,1,"BotR",NA,"lottery",0.322251,0.52492,16,"win",12,1,12,48,0,1,3.70125,0,0,16,12,0.322251,167603,2152,"2020-09-02 14:01:35.4430",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-15.2,64,1,1,"lottery_win",1,-1.23757908147138
"940",940,20866655,4,0.55,3,1,"BotR","BotL","lottery",0.674529,0.367298,32,"win",13,1,13,48,0,3,3.85758,0,0,32,13,0.674529,167603,2152,"2020-09-02 14:01:49.2489",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,16,1,1,"lottery_win",1,-0.498895156932093
"941",941,20866675,16,0.55,3,1,"BotR","BotL","lottery",0.297589,0.206598,128,"win",14,1,14,48,0,1,7.29271,0,0,128,14,0.297589,167603,2152,"2020-09-02 14:02:04.1001",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,32,1,1,"lottery_win",1,-1.3171964865564
"942",942,20866693,0,0.55,3,1,"BotR","BotL","surebet",0.753676,0.450229,24,"win",15,1,15,48,0,1,6.51813,0,0,24,15,0.753676,167603,2152,"2020-09-02 14:02:18.7206",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,128,0,1,"lottery_win",1,-0.387947259032515
"943",943,20866707,32,0.55,3,1,"BotR",NA,"lottery",0.382673,0.379378,0,"lose",16,1,16,48,0,0,5.52604,2,0,0,16,0.382673,167603,2152,"2020-09-02 14:02:33.8460",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,116.8,24,1,0,"surebet",0,-1.06572898786953
"944",944,20866715,0,0.55,3,1,"BotR","BotL","lottery",0.483651,2.89707,0,"win",17,1,17,48,0,0,3.7884,0,0,0,17,0.483651,167603,2152,"2020-09-02 14:02:45.1604",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,1,1,"lottery_lose",-1,-0.83154625422933
"945",945,20866731,2,0.55,3,1,"BotR","BotL","lottery",1.1073,0.181657,0,"lose",18,1,18,48,0,2,6.81662,1,0,0,18,1.1073,167603,2152,"2020-09-02 14:03:00.5849",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,1,1,"lottery_lose",-1,-0.00322992776256195
"946",946,20866745,8,0.55,3,1,"BotR","BotL","surebet",0.684259,0.122401,24,"lose",19,1,19,48,0,1,6.35463,0,0,24,19,0.684259,167603,2152,"2020-09-02 14:03:14.4906",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,0,1,"lottery_lose",-1,-0.484573325545015
"947",947,20866753,2,0.55,3,1,NA,"BotL","surebet",0.702588,0.264371,24,"win",20,1,20,48,0,1,3.43992,0,0,24,20,0.702588,167603,2152,"2020-09-02 14:03:26.4117",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.458139166200053
"948",948,20866775,4,0.55,3,1,NA,"BotL","surebet",1.28536,0.226669,24,"win",21,1,21,48,0,1,4.79439,0,0,24,21,1.28536,167603,2152,"2020-09-02 14:03:39.5002",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,0.145884287268455
"949",949,20866789,2,0.55,3,1,"BotR","BotL","surebet",0.386554,0.14931,24,"win",22,1,22,48,0,1,5.15,0,0,24,22,0.386554,167603,2152,"2020-09-02 14:03:52.1774",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-1.05563825280387
"950",950,20866805,32,0.55,3,1,"BotR","BotL","lottery",0.32611,1.37121,0,"lose",23,1,23,48,0,1,3.96569,0,0,0,23,0.32611,167603,2152,"2020-09-02 14:04:04.5926",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-1.22567507870148
"951",951,20866829,8,0.55,3,1,NA,"BotL","surebet",1.40447,0.202111,24,"lose",24,1,24,48,0,4,7.43396,1,0,24,24,1.40447,167603,2152,"2020-09-02 14:04:22.5728",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,11.2,0,0,1,"lottery_lose",-1,0.234505459934987
"952",952,20866845,4,0.55,3,1,"BotR","BotL","surebet",0.632814,0.145152,24,"win",25,1,25,48,0,1,5.99567,0,0,24,25,0.632814,167603,2152,"2020-09-02 14:04:36.1402",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,0,0,"surebet",0,-0.562733286364105
"953",953,20866863,32,0.55,3,1,"BotR","BotL","lottery",0.376683,0.195781,0,"lose",26,1,26,48,0,1,5.99944,0,0,0,26,0.376683,167603,2152,"2020-09-02 14:04:49.0145",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-1.08150584153663
"954",954,20866887,2,0.55,3,1,"BotR","BotL","surebet",0.461644,13.1868,24,"win",27,1,27,48,0,1,6.76142,0,0,24,27,0.461644,167603,2152,"2020-09-02 14:05:16.3035",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,0,1,"lottery_lose",-1,-0.87811579519154
"955",955,20866903,4,0.55,3,1,"BotR","BotL","lottery",0.311624,3.1618,32,"win",28,1,28,48,0,1,3.3281,1,0,32,28,0.311624,167603,2152,"2020-09-02 14:05:30.8331",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,24,1,0,"surebet",0,-1.27111249361321
"956",956,20866919,0,0.55,3,1,"BotR","BotL","surebet",0.285893,0.176681,24,"lose",29,1,29,48,0,0,5.19036,0,0,24,29,0.285893,167603,2152,"2020-09-02 14:05:43.2827",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,32,0,1,"lottery_win",1,-1.35729221152344
"957",957,20866935,0,0.55,3,1,"BotR","BotL","lottery",0.378429,1.19731,0,"lose",30,1,30,48,0,0,3.23381,0,0,0,30,0.378429,167603,2152,"2020-09-02 14:05:54.3183",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,1,0,"surebet",0,-1.07688135374768
"958",958,20866953,8,0.55,3,1,"BotR",NA,"lottery",0.550815,0.158139,64,"win",31,1,31,48,0,2,3.88406,0,0,64,31,0.550815,167603,2152,"2020-09-02 14:06:05.7746",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.701510826867471
"959",959,20866967,2,0.55,3,1,"BotR","BotL","surebet",0.441033,0.721852,24,"lose",32,1,32,48,0,1,3.68376,0,0,24,32,0.441033,167603,2152,"2020-09-02 14:06:17.4597",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,64,0,1,"lottery_win",1,-0.923790123887425
"960",960,20866979,2,0.55,3,1,"BotR","BotL","surebet",0.57314,0.229049,24,"lose",33,1,33,48,0,0,4.10477,0,0,24,33,0.57314,167603,2152,"2020-09-02 14:06:29.1389",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.661779811497402
"961",961,20866993,16,0.55,3,1,"BotR","BotL","lottery",0.606243,0.123384,128,"win",34,1,34,48,0,1,4.10755,1,0,128,34,0.606243,167603,2152,"2020-09-02 14:06:41.1346",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.605628930673344
"962",962,20867013,32,0.55,3,1,NA,"BotL","surebet",2.27269,1.05232,24,"lose",35,1,35,48,0,2,5.08785,0,0,24,35,2.27269,167603,2152,"2020-09-02 14:06:56.2831",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,116.8,128,0,1,"lottery_win",1,0.715809604450861
"963",963,20867025,16,0.55,3,1,"BotR","BotL","lottery",0.635627,1.79956,0,"lose",36,1,36,48,0,1,4.62043,0,0,0,36,0.635627,167603,2152,"2020-09-02 14:07:09.5654",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.558297913159409
"964",964,20867043,32,0.55,3,1,"BotR","BotL","lottery",0.524588,0.178371,0,"lose",37,1,37,48,0,2,5.14074,0,0,0,37,0.524588,167603,2152,"2020-09-02 14:07:21.6415",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-0.75029663386658
"965",965,20867057,32,0.55,3,1,"BotR","BotL","lottery",0.491727,0.659295,256,"win",38,1,38,48,0,1,3.03546,0,0,256,38,0.491727,167603,2152,"2020-09-02 14:07:33.5699",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-0.814986142024892
"966",966,20867075,16,0.55,3,1,"BotR","BotL","lottery",0.474682,3.93931,0,"lose",39,1,39,48,0,1,3.74927,1,0,0,39,0.474682,167603,2152,"2020-09-02 14:07:48.1101",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,256,1,1,"lottery_win",1,-0.850264720313769
"967",967,20867093,4,0.55,3,1,"BotR","BotL","surebet",1.01824,0.310363,24,"lose",40,1,40,48,0,1,6.49124,0,0,24,40,1.01824,167603,2152,"2020-09-02 14:08:02.7913",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.0870789007572571
"968",968,20867111,2,0.55,3,1,"BotR","BotL","surebet",0.753597,0.166236,24,"win",41,1,41,48,0,1,5.85006,0,0,24,41,0.753597,167603,2152,"2020-09-02 14:08:16.6363",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.388052084104115
"969",969,20867129,32,0.55,3,1,"BotR","BotL","lottery",0.374861,0.205336,256,"win",42,1,42,48,0,1,6.12468,0,0,256,42,0.374861,167603,2152,"2020-09-02 14:08:28.4190",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-1.08635453587675
"970",970,20867155,0,0.55,3,1,NA,"BotL","surebet",0.629286,5.24885,24,"win",43,1,43,48,0,0,3.93908,0,0,24,43,0.629286,167603,2152,"2020-09-02 14:08:45.1151",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-24,256,0,1,"lottery_win",1,-0.568323983122249
"971",971,20867171,8,0.55,3,1,"BotR","BotL","surebet",0.66728,0.123963,24,"lose",44,1,44,48,0,1,6.4544,0,0,24,44,0.66728,167603,2152,"2020-09-02 14:08:59.4627",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,24,0,0,"surebet",0,-0.509700078533268
"972",972,20867181,0,0.55,3,1,"BotR","BotL","lottery",0.580841,0.1474,0,"lose",45,1,45,48,0,1,6.18639,0,0,0,45,0.580841,167603,2152,"2020-09-02 14:09:12.6814",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,1,0,"surebet",0,-0.648432773161055
"973",973,20867197,8,0.55,3,1,"BotR","BotL","lottery",0.562293,0.252225,0,"lose",46,1,46,48,0,1,5.3995,0,0,0,46,0.562293,167603,2152,"2020-09-02 14:09:25.1134",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,0,1,1,"lottery_lose",-1,-0.680886760116666
"974",974,20867211,4,0.55,3,1,"BotR",NA,"lottery",0.576666,0.747187,0,"lose",47,1,47,48,0,1,5.16893,0,0,0,47,0.576666,167603,2152,"2020-09-02 14:09:37.8246",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,-6.4,0,1,1,"lottery_lose",-1,-0.655646583712942
"975",975,20867227,4,0.55,3,1,"BotR","BotL","lottery",0.470004,0.188198,32,"win",48,1,48,48,0,1,4.88426,0,0,32,48,0.470004,167603,2152,"2020-09-02 14:09:48.5837",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,1,1,"lottery_lose",-1,-0.860168621160438
"976",976,20867245,8,0.55,3,1,"BotR","BotL","lottery",1.9063,0.164458,0,"lose",1,2,49,48,0,1,7.19981,0,0,0,49,1.9063,167603,2152,"2020-09-02 14:10:04.0776",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,11.2,32,1,1,"lottery_win",1,0.540009643053307
"977",977,20867259,2,0.55,3,1,"BotR","BotL","surebet",0.425477,0.406128,24,"win",2,2,50,48,0,1,4.88771,0,0,24,50,0.425477,167603,2152,"2020-09-02 14:10:17.0682",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,0,0,1,"lottery_lose",-1,-0.959698933968223
"978",978,20867275,2,0.55,3,1,"BotR","BotL","surebet",0.34904,0.182434,24,"win",3,2,51,48,0,1,3.9629,0,0,24,51,0.34904,167603,2152,"2020-09-02 14:10:28.8193",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-1.15772329765127
"979",979,20867295,32,0.55,3,1,"BotR","BotL","lottery",0.534831,0.126542,0,"lose",4,2,52,48,0,1,7.5928,0,0,0,52,0.534831,167603,2152,"2020-09-02 14:10:43.2991",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-0.730959017324162
"980",980,20867313,2,0.55,3,1,NA,"BotL","surebet",0.510898,0.598001,24,"lose",5,2,53,48,0,0,4.38128,0,0,24,53,0.510898,167603,2152,"2020-09-02 14:10:55.8522",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,-15.2,0,0,1,"lottery_lose",-1,-0.776739864797938
"981",981,20867331,2,0.55,3,1,"BotR","BotL","surebet",0.662702,0.20049,24,"win",6,2,54,48,0,2,5.26316,0,0,24,54,0.662702,167603,2152,"2020-09-02 14:11:08.9377",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-15.2,24,0,0,"surebet",0,-0.516584409420154
"982",982,20867341,0,0.55,3,1,"BotR","BotL","surebet",0.496286,1.43011,24,"win",7,2,55,48,0,0,5.57809,0,0,24,55,0.496286,167603,2152,"2020-09-02 14:11:23.2151",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,24,0,0,"surebet",0,-0.805757453015814
"983",983,20867351,16,0.55,3,1,"BotR","BotL","lottery",0.680552,0.269444,0,"lose",8,2,56,48,0,2,4.44819,1,0,0,56,0.680552,167603,2152,"2020-09-02 14:11:35.3782",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,46.4,24,1,0,"surebet",0,-0.49000559289336
"984",984,20867369,32,0.55,3,1,"BotR","BotL","lottery",0.578075,0.785185,0,"lose",9,2,57,48,0,1,7.55206,0,0,0,57,0.578075,167603,2152,"2020-09-02 14:11:50.5410",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,0,1,1,"lottery_lose",-1,-0.653206208426593
"985",985,20867379,0,0.55,3,1,"BotR","BotL","surebet",0.599814,0.940905,24,"win",10,2,58,48,0,0,5.6466,0,0,24,58,0.599814,167603,2152,"2020-09-02 14:12:04.6373",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-24,0,0,1,"lottery_lose",-1,-0.616290219310411
"986",986,20867393,32,0.55,3,1,NA,"BotL","surebet",1.93179,0.121,24,"win",11,2,59,48,0,3,6.57497,0,0,24,59,1.93179,167603,2152,"2020-09-02 14:12:20.1624",1,"rat",2,TRUE,TRUE,FALSE,FALSE,8,116.8,24,0,0,"surebet",0,0.553292486745864
"987",987,20867407,32,0.55,3,1,"BotR","BotL","lottery",0.369123,0.16889,256,"win",12,2,60,48,0,0,7.97971,0,0,256,60,0.369123,167603,2152,"2020-09-02 14:12:35.4182",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,116.8,24,1,0,"surebet",0,-1.10177990463598
"988",988,20867427,16,0.55,3,1,"BotR",NA,"lottery",0.40649,3.89725,0,"lose",13,2,61,48,0,0,4.22219,0,0,0,61,0.40649,167603,2152,"2020-09-02 14:12:50.1680",1,"rat",2,TRUE,FALSE,TRUE,FALSE,8,46.4,256,1,1,"lottery_win",1,-1.00535049802735
"989",989,20867437,4,0.55,3,1,"BotR","BotL","surebet",0.542359,0.344758,24,"win",14,2,62,48,0,0,5.45935,0,0,24,62,0.542359,167603,2152,"2020-09-02 14:13:03.5165",1,"rat",2,FALSE,FALSE,FALSE,FALSE,8,-6.4,0,0,1,"lottery_lose",-1,-0.716981682668006
