"","sessiondate","subjid","days_post_surgery","sessid","mean_chose_lott","event","region","sb_change","area","side"
"1","2020-07-01",2152,10,155529,0.553571428571429,NA,NA,NA,"control","control"
"2","2020-07-02",2152,11,155733,0.547368421052632,NA,NA,NA,"control","control"
"3","2020-07-03",2152,12,155941,0.558333333333333,NA,NA,NA,"control","control"
"4","2020-07-04",2152,13,156107,0.615384615384615,NA,NA,NA,"control","control"
"5","2020-07-05",2152,14,156305,0.604651162790698,NA,NA,NA,"control","control"
"6","2020-07-06",2152,15,156543,0.58974358974359,NA,NA,NA,"control","control"
"7","2020-07-07",2152,16,156765,0.5,NA,NA,NA,"control","control"
"8","2020-07-08",2152,17,156985,0.537313432835821,NA,NA,NA,"control","control"
"9","2020-07-09",2152,18,157175,0.493333333333333,NA,NA,NA,"control","control"
"10","2020-07-11",2152,20,157555,0.484848484848485,NA,NA,NA,"control","control"
"11","2020-07-12",2152,21,157743,0.597402597402597,NA,NA,NA,"control","control"
"12","2020-07-13",2152,22,157913,0.526881720430108,NA,NA,NA,"control","control"
"13","2020-07-14",2152,23,158121,0.448,NA,NA,NA,"control","control"
"14","2020-07-15",2152,24,158303,0.479166666666667,NA,NA,NA,"control","control"
"15","2020-07-16",2152,25,158487,0.444444444444444,NA,NA,NA,"control","control"
"16","2020-07-17",2152,26,158625,1,"Left FOF 300ng","left FOF",NA,"FOF","Left"
"17","2020-07-18",2152,27,158809,0.477477477477477,NA,NA,NA,"control","control"
"18","2020-07-19",2152,28,158995,0.587628865979381,NA,NA,NA,"control","control"
"19","2020-07-20",2152,29,159175,0.525423728813559,NA,NA,NA,"control","control"
"20","2020-07-21",2152,30,159355,0.49,NA,NA,NA,"control","control"
"21","2020-07-22",2152,31,159529,0.570093457943925,NA,NA,NA,"control","control"
"22","2020-07-23",2152,32,159687,1,"Right FOF 300ng","right FOF",NA,"FOF","Right"
"23","2020-07-24",2152,33,159885,0.533333333333333,NA,NA,NA,"control","control"
"24","2020-07-25",2152,34,160067,0.555555555555556,NA,NA,NA,"control","control"
"25","2020-07-26",2152,35,160241,0.58,NA,NA,NA,"control","control"
"26","2020-07-27",2152,36,160417,0.586666666666667,NA,NA,NA,"control","control"
"27","2020-07-28",2152,37,160591,0.535353535353535,NA,NA,NA,"control","control"
"28","2020-07-29",2152,38,160785,0.615384615384615,NA,NA,NA,"control","control"
"29","2020-07-30",2152,39,160969,0.5,"Left FOF 300ng","left FOF",NA,"FOF","Left"
"30","2020-07-31",2152,40,161149,0.555555555555556,NA,NA,NA,"control","control"
"31","2020-08-01",2152,41,161337,0.605504587155963,NA,NA,NA,"control","control"
"32","2020-08-02",2152,42,161527,0.586206896551724,NA,NA,NA,"control","control"
"33","2020-08-03",2152,43,161715,0.59375,NA,NA,NA,"control","control"
"34","2020-08-04",2152,44,161903,0.541176470588235,NA,NA,NA,"control","control"
"35","2020-08-05",2152,45,162091,0.44047619047619,NA,NA,NA,"control","control"
"36","2020-08-06",2152,46,162323,0.574468085106383,"Right FOF 300ng","right FOF",NA,"FOF","Right"
"37","2020-08-07",2152,47,162513,0.656862745098039,NA,NA,NA,"control","control"
"38","2020-08-08",2152,48,162679,0.568807339449541,NA,NA,NA,"control","control"
"39","2020-08-09",2152,49,162869,0.577319587628866,NA,NA,NA,"control","control"
"40","2020-08-10",2152,50,163093,0.551401869158878,NA,NA,NA,"control","control"
"41","2020-08-11",2152,51,163279,0.580357142857143,NA,NA,NA,"control","control"
"42","2020-08-12",2152,52,163509,0.684210526315789,NA,NA,NA,"control","control"
"43","2020-08-13",2152,53,163745,0.515151515151515,"Left PPC 300ng","left PPC",NA,"PPC","Left"
"44","2020-08-14",2152,54,163945,0.549668874172185,NA,NA,NA,"control","control"
"45","2020-08-15",2152,55,164119,0.585034013605442,NA,NA,NA,"control","control"
"46","2020-08-16",2152,56,164293,0.555555555555556,NA,NA,NA,"control","control"
"47","2020-08-17",2152,57,164497,0.479591836734694,NA,NA,NA,"control","control"
"48","2020-08-18",2152,58,164663,0.5078125,NA,NA,NA,"control","control"
"49","2020-08-19",2152,59,164843,0.404761904761905,NA,NA,NA,"control","control"
"50","2020-08-20",2152,60,165015,0.15,"Right PPC 300ng","right PPC",NA,"PPC","Right"
"51","2020-08-21",2152,61,165187,0.48,NA,NA,NA,"control","control"
"52","2020-08-22",2152,62,165401,0.463768115942029,NA,NA,NA,"control","control"
"53","2020-08-23",2152,63,165589,0.5,NA,NA,NA,"control","control"
"54","2020-08-24",2152,64,165793,0.509433962264151,NA,NA,NA,"control","control"
"55","2020-08-25",2152,65,165965,0.611764705882353,NA,NA,NA,"control","control"
"56","2020-08-26",2152,66,166205,0.567901234567901,NA,NA,NA,"control","control"
"57","2020-08-27",2152,67,166409,0.310344827586207,"Bilateral FOF 300ng","bilateral FOF",NA,"FOF","Both"
"58","2020-08-28",2152,68,166613,0.518518518518518,NA,NA,NA,"control","control"
"59","2020-08-29",2152,69,166811,0.65625,NA,NA,NA,"control","control"
"60","2020-08-30",2152,70,167007,0.495495495495495,NA,NA,NA,"control","control"
"61","2020-08-31",2152,71,167203,0.466666666666667,NA,NA,NA,"control","control"
"62","2020-09-01",2152,72,167399,0.504761904761905,NA,NA,NA,"control","control"
"63","2020-09-02",2152,73,167603,0.463636363636364,NA,NA,NA,"control","control"
"64","2020-09-03",2152,74,167823,0.441176470588235,"Bilateral PPC 300ng","Bilateral PPC",NA,"PPC","Both"
"65","2020-09-04",2152,75,168039,0.481132075471698,NA,NA,NA,"control","control"
"66","2020-09-05",2152,76,168223,0.617283950617284,NA,NA,NA,"control","control"
"67","2020-09-06",2152,77,168443,0.589473684210526,NA,NA,NA,"control","control"
"68","2020-09-07",2152,78,168663,0.534653465346535,NA,NA,NA,"control","control"
"69","2020-09-08",2152,79,168879,0.515151515151515,NA,NA,NA,"control","control"
"70","2020-09-09",2152,80,169101,0.466666666666667,NA,NA,NA,"control","control"
"71","2020-09-10",2152,81,169317,0.43859649122807,"Left FOF 300ng","Left FOF",NA,"FOF","Left"
"72","2020-09-11",2152,82,169555,0.508620689655172,NA,NA,NA,"control","control"
"73","2020-09-12",2152,83,169773,0.412280701754386,NA,NA,NA,"control","control"
"74","2020-09-13",2152,84,169999,0.448598130841121,NA,NA,NA,"control","control"
"75","2020-09-14",2152,85,170215,0.552631578947368,NA,NA,NA,"control","control"
"76","2020-09-15",2152,86,170437,0.417391304347826,NA,NA,NA,"control","control"
"77","2020-09-16",2152,87,170661,0.48695652173913,NA,NA,NA,"control","control"
"78","2020-09-17",2152,88,170893,0.384,"Left PPC 300ng","Left PPC",NA,"PPC","Left"
"79","2020-09-18",2152,89,171119,0.465648854961832,NA,NA,NA,"control","control"
"80","2020-09-19",2152,90,171341,0.516666666666667,NA,NA,NA,"control","control"
"81","2020-09-20",2152,91,171563,0.561151079136691,NA,NA,NA,"control","control"
"82","2020-09-21",2152,92,171785,0.484375,NA,NA,NA,"control","control"
"83","2020-09-22",2152,93,172009,0.521428571428571,NA,NA,NA,"control","control"
"84","2020-09-23",2152,94,172237,0.515151515151515,NA,NA,NA,"control","control"
"85","2020-09-24",2152,95,172461,0.807017543859649,"Right FOF 300ng","Right FOF",NA,"FOF","Right"
"86","2020-09-25",2152,96,172697,0.426966292134831,NA,NA,NA,"control","control"
"87","2020-09-26",2152,97,172919,0.547619047619048,NA,NA,NA,"control","control"
"88","2020-09-27",2152,98,173149,0.50561797752809,NA,NA,NA,"control","control"
"89","2020-09-28",2152,99,173381,0.59375,NA,NA,NA,"control","control"
"90","2020-09-29",2152,100,173611,0.602941176470588,NA,NA,NA,"control","control"
"91","2020-09-30",2152,101,173835,0.578947368421053,NA,NA,NA,"control","control"
"92","2020-10-01",2152,102,174079,0.5,NA,NA,NA,"control","control"
"93","2020-10-02",2152,103,174305,0.556451612903226,NA,NA,NA,"control","control"
"94","2020-10-03",2152,104,174531,0.510416666666667,NA,NA,NA,"control","control"
"95","2020-10-04",2152,105,174761,0.436974789915966,NA,NA,NA,"control","control"
"96","2020-10-05",2152,106,174987,0.465909090909091,NA,NA,NA,"control","control"
"97","2020-10-06",2152,107,175203,0.459677419354839,NA,NA,NA,"control","control"
"98","2020-10-07",2152,108,175423,0.491525423728814,NA,NA,NA,"control","control"
"99","2020-10-08",2152,109,175645,0.475,"Bilateral PPC 300ng","Bilateral PPC",NA,"PPC","Both"
"100","2020-10-08",2152,109,175635,0.490566037735849,"Bilateral PPC 300ng","Bilateral PPC",NA,"PPC","Both"
"101","2020-10-09",2152,110,175867,0.520408163265306,NA,NA,NA,"control","control"
"102","2020-10-10",2152,111,176087,0.540983606557377,NA,NA,NA,"control","control"
"103","2020-10-11",2152,112,176327,0.561904761904762,NA,NA,NA,"control","control"
"104","2020-10-12",2152,113,176547,0.553719008264463,NA,NA,NA,"control","control"
"105","2020-10-13",2152,114,176761,0.550387596899225,NA,NA,NA,"control","control"
"106","2020-10-14",2152,115,176971,0.525179856115108,NA,NA,NA,"control","control"
"107","2020-10-15",2152,116,177181,0.5,"Right PPC 300ng","Right PPC",NA,"PPC","Right"
"108","2020-10-16",2152,117,177399,0.473684210526316,NA,NA,NA,"control","control"
"109","2020-10-17",2152,118,177613,0.606299212598425,NA,NA,NA,"control","control"
"110","2020-10-18",2152,119,177823,0.486666666666667,NA,NA,NA,"control","control"
"111","2020-10-19",2152,120,178033,0.446043165467626,NA,NA,NA,"control","control"
"112","2020-10-20",2152,121,178253,0.576642335766423,NA,NA,NA,"control","control"
"113","2020-10-21",2152,122,178465,0.5,NA,NA,NA,"control","control"
"114","2020-10-22",2152,123,178679,0.464,"Bilateral FOF 75ng","Bilateral FOF",NA,"FOF","Both"
"115","2020-10-23",2152,124,178885,0.466666666666667,NA,NA,NA,"control","control"
"116","2020-10-25",2152,126,179307,0.644736842105263,NA,NA,NA,"control","control"
"117","2020-06-26",2153,14,154523,0.493150684931507,NA,NA,NA,"control","control"
"118","2020-06-27",2153,15,154725,0.51063829787234,NA,NA,NA,"control","control"
"119","2020-06-28",2153,16,154931,0.495495495495495,NA,NA,NA,"control","control"
"120","2020-06-29",2153,17,155133,0.505154639175258,NA,NA,NA,"control","control"
"121","2020-06-30",2153,18,155331,0.5,NA,NA,NA,"control","control"
"122","2020-07-01",2153,19,155531,0.423529411764706,NA,NA,NA,"control","control"
"123","2020-07-02",2153,20,155735,0.4,NA,NA,NA,"control","control"
"124","2020-07-03",2153,21,155943,0.436619718309859,NA,NA,NA,"control","control"
"125","2020-07-04",2153,22,156109,0.452830188679245,NA,NA,NA,"control","control"
"126","2020-07-05",2153,23,156307,0.388888888888889,NA,NA,NA,"control","control"
"127","2020-07-06",2153,24,156545,0.439393939393939,NA,NA,NA,"control","control"
"128","2020-07-07",2153,25,156767,0.347222222222222,NA,NA,NA,"control","control"
"129","2020-07-08",2153,26,156987,0.467391304347826,NA,NA,NA,"control","control"
"130","2020-07-09",2153,27,157177,0.392156862745098,NA,NA,NA,"control","control"
"131","2020-07-10",2153,28,157371,0.558823529411765,NA,NA,NA,"control","control"
"132","2020-07-11",2153,29,157557,0.436974789915966,NA,NA,NA,"control","control"
"133","2020-07-12",2153,30,157745,0.573033707865168,NA,NA,NA,"control","control"
"134","2020-07-13",2153,31,157915,0.520408163265306,NA,NA,NA,"control","control"
"135","2020-07-14",2153,32,158123,0.691489361702128,NA,NA,NA,"control","control"
"136","2020-07-15",2153,33,158305,0.563829787234043,NA,NA,NA,"control","control"
"137","2020-07-16",2153,34,158489,0.601851851851852,NA,NA,NA,"control","control"
"138","2020-07-17",2153,35,158627,0.341463414634146,"Right FOF 300ng","right FOF",NA,"FOF","Right"
"139","2020-07-18",2153,36,158811,0.574257425742574,NA,NA,NA,"control","control"
"140","2020-07-19",2153,37,158997,0.457142857142857,NA,NA,NA,"control","control"
"141","2020-07-20",2153,38,159177,0.441441441441441,NA,NA,NA,"control","control"
"142","2020-07-21",2153,39,159357,0.488372093023256,NA,NA,NA,"control","control"
"143","2020-07-22",2153,40,159531,0.402597402597403,NA,NA,NA,"control","control"
"144","2020-07-23",2153,41,159703,0.424242424242424,"Right FOF 300ng","right FOF",NA,"FOF","Right"
"145","2020-07-24",2153,42,159887,0.49438202247191,NA,NA,NA,"control","control"
"146","2020-07-25",2153,43,160069,0.493975903614458,NA,NA,NA,"control","control"
"147","2020-07-26",2153,44,160243,0.433962264150943,NA,NA,NA,"control","control"
"148","2020-07-27",2153,45,160419,0.406976744186047,NA,NA,NA,"control","control"
"149","2020-07-28",2153,46,160593,0.46551724137931,NA,NA,NA,"control","control"
"150","2020-07-29",2153,47,160787,0.444444444444444,NA,NA,NA,"control","control"
"151","2020-07-30",2153,48,160971,0.433333333333333,"Left PPC 300ng","left PPC",NA,"PPC","Left"
"152","2020-07-31",2153,49,161151,0.415094339622642,NA,NA,NA,"control","control"
"153","2020-08-01",2153,50,161339,0.569105691056911,NA,NA,NA,"control","control"
"154","2020-08-02",2153,51,161529,0.5234375,NA,NA,NA,"control","control"
"155","2020-08-03",2153,52,161717,0.547008547008547,NA,NA,NA,"control","control"
"156","2020-08-04",2153,53,161905,0.527272727272727,NA,NA,NA,"control","control"
"157","2020-08-05",2153,54,162093,0.534653465346535,NA,NA,NA,"control","control"
"158","2020-08-06",2153,55,162325,0.504347826086956,"Right PPC 300ng","right PPC",NA,"PPC","Right"
"159","2020-08-07",2153,56,162531,0.571428571428571,NA,NA,NA,"control","control"
"160","2020-08-08",2153,57,162681,0.436363636363636,NA,NA,NA,"control","control"
"161","2020-08-09",2153,58,162871,0.411764705882353,NA,NA,NA,"control","control"
"162","2020-08-10",2153,59,163095,0.552083333333333,NA,NA,NA,"control","control"
"163","2020-08-11",2153,60,163281,0.425531914893617,NA,NA,NA,"control","control"
"164","2020-08-12",2153,61,163511,0.355140186915888,NA,NA,NA,"control","control"
"165","2020-08-13",2153,62,163757,0.0588235294117647,"Bilateral FOF 300ng","bilateral FOF",NA,"FOF","Both"
"166","2020-08-14",2153,63,163947,0.440677966101695,NA,NA,NA,"control","control"
"167","2020-08-15",2153,64,164121,0.396396396396396,NA,NA,NA,"control","control"
"168","2020-08-16",2153,65,164295,0.46969696969697,NA,NA,NA,"control","control"
"169","2020-08-17",2153,66,164499,0.397590361445783,NA,NA,NA,"control","control"
"170","2020-08-18",2153,67,164665,0.416666666666667,NA,NA,NA,"control","control"
"171","2020-08-19",2153,68,164845,0.455445544554455,NA,NA,NA,"control","control"
"172","2020-08-20",2153,69,165017,0.375,"Bilateral PPC 300ng","bilateral PPC",NA,"PPC","Both"
"173","2020-08-21",2153,70,165189,0.37962962962963,NA,NA,NA,"control","control"
"174","2020-08-22",2153,71,165403,0.425287356321839,NA,NA,NA,"control","control"
"175","2020-08-23",2153,72,165591,0.486238532110092,NA,NA,NA,"control","control"
"176","2020-08-24",2153,73,165795,0.410714285714286,NA,NA,NA,"control","control"
"177","2020-08-25",2153,74,165967,0.39,NA,NA,NA,"control","control"
"178","2020-08-26",2153,75,166207,0.554794520547945,NA,NA,NA,"control","control"
"179","2020-08-27",2153,76,166411,0,"Left FOF 300ng","Left FOF",NA,"FOF","Left"
"180","2020-08-27",2153,76,166415,0.378378378378378,"Left FOF 300ng","Left FOF",NA,"FOF","Left"
"181","2020-08-28",2153,77,166615,0.533980582524272,NA,NA,NA,"control","control"
"182","2020-08-29",2153,78,166813,0.519607843137255,NA,NA,NA,"control","control"
"183","2020-08-30",2153,79,167009,0.47244094488189,NA,NA,NA,"control","control"
"184","2020-08-31",2153,80,167205,0.455882352941176,NA,NA,NA,"control","control"
"185","2020-09-01",2153,81,167397,0.56701030927835,NA,NA,NA,"control","control"
"186","2020-09-02",2153,82,167605,0.563636363636364,NA,NA,NA,"control","control"
"187","2020-09-03",2153,83,167825,0.514285714285714,"Right PPC 300ng","right PPC",NA,"PPC","Right"
"188","2020-09-04",2153,84,168041,0.518867924528302,NA,NA,NA,"control","control"
"189","2020-09-05",2153,85,168225,0.468354430379747,NA,NA,NA,"control","control"
"190","2020-09-06",2153,86,168445,0.522935779816514,NA,NA,NA,"control","control"
"191","2020-09-07",2153,87,168665,0.741176470588235,NA,NA,NA,"control","control"
"192","2020-09-08",2153,88,168881,0.764705882352941,NA,NA,NA,"control","control"
"193","2020-09-09",2153,89,169103,0.686868686868687,NA,NA,NA,"control","control"
"194","2020-09-10",2153,90,169321,0.494949494949495,"Right FOF 300ng","Right FOF",NA,"FOF","Right"
"195","2020-09-11",2153,91,169557,0.703389830508475,NA,NA,NA,"control","control"
"196","2020-09-12",2153,92,169775,0.581632653061224,NA,NA,NA,"control","control"
"197","2020-09-13",2153,93,170001,0.634408602150538,NA,NA,NA,"control","control"
"198","2020-09-14",2153,94,170217,0.521739130434783,NA,NA,NA,"control","control"
"199","2020-09-15",2153,95,170439,0.53125,NA,NA,NA,"control","control"
"200","2020-09-16",2153,96,170663,0.486486486486487,NA,NA,NA,"control","control"
"201","2020-09-17",2153,97,170897,0.428571428571429,"Bilateral PPC 300ng","Bilateral PPC",NA,"PPC","Both"
"202","2020-09-18",2153,98,171121,0.567164179104478,NA,NA,NA,"control","control"
"203","2020-09-19",2153,99,171343,0.602564102564103,NA,NA,NA,"control","control"
"204","2020-09-20",2153,100,171565,0.577464788732394,NA,NA,NA,"control","control"
"205","2020-09-21",2153,101,171787,0.666666666666667,NA,NA,NA,"control","control"
"206","2020-09-22",2153,102,172011,0.574257425742574,NA,NA,NA,"control","control"
"207","2020-09-23",2153,103,172239,0.536585365853659,NA,NA,NA,"control","control"
"208","2020-09-24",2153,104,172463,0.619718309859155,"Right PPC 300ng","Right PPC",NA,"PPC","Right"
"209","2020-09-25",2153,105,172699,0.603174603174603,NA,NA,NA,"control","control"
"210","2020-09-26",2153,106,172921,0.56043956043956,NA,NA,NA,"control","control"
"211","2020-09-27",2153,107,173151,0.645569620253165,NA,NA,NA,"control","control"
"212","2020-09-28",2153,108,173383,0.469387755102041,NA,NA,NA,"control","control"
"213","2020-09-29",2153,109,173613,0.488095238095238,NA,NA,NA,"control","control"
"214","2020-09-30",2153,110,173837,0.4,NA,NA,NA,"control","control"
"215","2020-09-30",2153,110,173841,0.666666666666667,NA,NA,NA,"control","control"
"216","2020-10-01",2153,111,174081,0.685714285714286,NA,NA,NA,"control","control"
"217","2020-10-02",2153,112,174307,0.549019607843137,NA,NA,NA,"control","control"
"218","2020-10-03",2153,113,174533,0.605263157894737,NA,NA,NA,"control","control"
"219","2020-10-04",2153,114,174763,0.712765957446808,NA,NA,NA,"control","control"
"220","2020-10-05",2153,115,174989,0.666666666666667,NA,NA,NA,"control","control"
"221","2020-10-06",2153,116,175205,0.677165354330709,NA,NA,NA,"control","control"
"222","2020-10-07",2153,117,175425,0.618556701030928,NA,NA,NA,"control","control"
"223","2020-10-08",2153,118,175637,0.612903225806452,"Bilateral FOF 75ng","Bilateral FOF",NA,"FOF","Both"
"224","2020-10-08",2153,118,175653,0.840579710144927,"Bilateral FOF 75ng","Bilateral FOF",NA,"FOF","Both"
"225","2020-10-09",2153,119,175869,0.615384615384615,NA,NA,NA,"control","control"
"226","2020-10-10",2153,120,176083,0.658536585365854,NA,NA,NA,"control","control"
"227","2020-10-11",2153,121,176331,0.81981981981982,NA,NA,NA,"control","control"
"228","2020-10-12",2153,122,176549,0.493670886075949,NA,NA,NA,"control","control"
"229","2020-10-13",2153,123,176763,0.619718309859155,NA,NA,NA,"control","control"
"230","2020-10-14",2153,124,176973,0.534246575342466,NA,NA,NA,"control","control"
"231","2020-10-15",2153,125,177185,0.676470588235294,"Right FOF 300ng","Right FOF",NA,"FOF","Right"
"232","2020-10-16",2153,126,177401,0.591836734693878,NA,NA,NA,"control","control"
"233","2020-10-17",2153,127,177615,0.616666666666667,NA,NA,NA,"control","control"
"234","2020-10-18",2153,128,177825,0.556962025316456,NA,NA,NA,"control","control"
"235","2020-10-19",2153,129,178035,0.631578947368421,NA,NA,NA,"control","control"
"236","2020-10-20",2153,130,178255,0.59375,NA,NA,NA,"control","control"
"237","2020-10-21",2153,131,178467,0.557894736842105,NA,NA,NA,"control","control"
"238","2020-10-22",2153,132,178681,0.5625,"Bilateral FOF 75ng","Bilateral FOF",NA,"FOF","Both"
"239","2020-10-23",2153,133,178887,0.615384615384615,NA,NA,NA,"control","control"
"240","2020-10-24",2153,134,179101,0.72,NA,NA,NA,"control","control"
"241","2020-10-25",2153,135,179309,0.589473684210526,NA,NA,NA,"control","control"
"242","2020-10-26",2153,136,179525,0.519607843137255,NA,NA,NA,"control","control"
"243","2020-10-27",2153,137,179757,0.591836734693878,NA,NA,NA,"control","control"
"244","2020-10-28",2153,138,179963,0.533333333333333,NA,NA,NA,"control","control"
"245","2020-10-29",2153,139,180171,0.666666666666667,"Right PPC 300ng","Right PPC",NA,"PPC","Right"
"246","2020-10-30",2153,140,180375,0.640625,NA,NA,NA,"control","control"
"247","2020-10-31",2153,141,180571,0.627450980392157,NA,NA,NA,"control","control"
"248","2020-11-01",2153,142,180777,0.616822429906542,NA,NA,NA,"control","control"
"249","2020-11-02",2153,143,180975,0.703703703703704,NA,NA,NA,"control","control"
"250","2020-11-03",2153,144,181159,0.604651162790698,NA,NA,NA,"control","control"
"251","2020-11-04",2153,145,181391,0.741379310344828,NA,NA,NA,"control","control"
"252","2020-11-05",2153,146,181601,0.566037735849057,"Bilateral PPC 300ng","Bilateral PPC",NA,"PPC","Both"
"253","2020-11-06",2153,147,181773,0.540983606557377,NA,NA,NA,"control","control"
"254","2020-11-07",2153,148,181977,0.711340206185567,NA,NA,NA,"control","control"
"255","2020-11-08",2153,149,182175,0.670212765957447,NA,NA,NA,"control","control"
"256","2020-11-09",2153,150,182379,0.538461538461538,NA,NA,NA,"control","control"
"257","2020-11-10",2153,151,182603,0.612903225806452,NA,NA,NA,"control","control"
"258","2020-11-11",2153,152,182815,0.620689655172414,NA,NA,NA,"control","control"
"259","2020-11-12",2153,153,182995,0.5,"Left FOF 300ng","Left FOF",NA,"FOF","Left"
"260","2020-11-13",2153,154,183185,0.533898305084746,NA,NA,NA,"control","control"
"261","2020-11-14",2153,155,183387,0.541284403669725,NA,NA,NA,"control","control"
"262","2020-11-15",2153,156,183581,0.435643564356436,NA,NA,NA,"control","control"
"263","2020-11-16",2153,157,183811,0.574712643678161,NA,NA,NA,"control","control"
"264","2020-11-17",2153,158,184009,0.450381679389313,NA,NA,NA,"control","control"
"265","2020-11-18",2153,159,184203,0.428571428571429,NA,NA,NA,"control","control"
"266","2020-11-19",2153,160,184455,0.519607843137255,NA,NA,"Surebet change","control","control"
"267","2020-11-20",2153,161,184661,0.414634146341463,NA,NA,NA,"control","control"
"268","2020-11-21",2153,162,184937,0.354430379746835,NA,NA,NA,"control","control"
"269","2020-11-22",2153,163,185171,0.336206896551724,NA,NA,NA,"control","control"
"270","2020-11-23",2153,164,185405,0.342342342342342,NA,NA,NA,"control","control"
"271","2020-11-24",2153,165,185629,0.289156626506024,NA,NA,NA,"control","control"
"272","2020-11-25",2153,166,185851,0.259259259259259,NA,NA,NA,"control","control"
"273","2020-11-26",2153,167,186059,0.418181818181818,NA,NA,"Surebet change","control","control"
"274","2020-11-27",2153,168,186255,0.4625,NA,NA,NA,"control","control"
"275","2020-11-28",2153,169,186455,0.379746835443038,NA,NA,NA,"control","control"
"276","2020-11-29",2153,170,186639,0.45679012345679,NA,NA,NA,"control","control"
"277","2020-11-30",2153,171,186845,0.590361445783133,NA,NA,NA,"control","control"
"278","2020-12-01",2153,172,187093,0.611764705882353,NA,NA,NA,"control","control"
"279","2020-12-02",2153,173,187289,0.513888888888889,NA,NA,NA,"control","control"
"280","2020-12-03",2153,174,187465,0.396825396825397,"Bilateral PPC 600ng","Bilateral PPC","Surebet change","PPC","Both"
"281","2020-12-04",2153,175,187693,0.430769230769231,NA,NA,NA,"control","control"
"282","2020-12-05",2153,176,187901,0.402777777777778,NA,NA,NA,"control","control"
"283","2020-12-06",2153,177,188099,0.373493975903614,NA,NA,NA,"control","control"
"284","2020-12-07",2153,178,188365,0.333333333333333,NA,NA,NA,"control","control"
"285","2020-12-08",2153,179,188633,0.350649350649351,NA,NA,NA,"control","control"
"286","2020-12-09",2153,180,188839,0.311688311688312,NA,NA,NA,"control","control"
"287","2020-12-10",2153,181,189033,0.444444444444444,"Bilateral PPC 600ng","Bilateral PPC","Surebet change","PPC","Both"
"288","2020-12-11",2153,182,189229,0.571428571428571,NA,NA,NA,"control","control"
"289","2020-12-12",2153,183,189439,0.63013698630137,NA,NA,NA,"control","control"
"290","2020-12-13",2153,184,189633,0.626086956521739,NA,NA,NA,"control","control"
"291","2020-12-14",2153,185,189833,0.666666666666667,NA,NA,NA,"control","control"
"292","2020-12-15",2153,186,190035,0.608695652173913,NA,NA,NA,"control","control"
"293","2020-12-16",2153,187,190239,0.718181818181818,NA,NA,NA,"control","control"
"294","2020-12-17",2153,188,190425,0.525,"Bilateral FOF 300ng","Bilateral FOF","Surebet change","FOF","Both"
"295","2020-12-18",2153,189,190605,0.337837837837838,NA,NA,NA,"control","control"
"296","2020-12-19",2153,190,190825,0.380952380952381,NA,NA,NA,"control","control"
"297","2020-12-20",2153,191,191017,0.333333333333333,NA,NA,NA,"control","control"
"298","2020-12-21",2153,192,191207,0.407407407407407,NA,NA,NA,"control","control"
"299","2020-12-22",2153,193,191403,0.26865671641791,NA,NA,NA,"control","control"
"300","2020-12-23",2153,194,191619,0.338709677419355,NA,NA,NA,"control","control"
"301","2020-07-15",2154,7,158301,0.153846153846154,NA,NA,NA,"control","control"
"302","2020-07-16",2154,8,158485,0.246753246753247,NA,NA,NA,"control","control"
"303","2020-07-17",2154,9,158635,0.147058823529412,NA,NA,NA,"control","control"
"304","2020-07-18",2154,10,158817,0.3,NA,NA,NA,"control","control"
"305","2020-07-19",2154,11,158993,0.328767123287671,NA,NA,NA,"control","control"
"306","2020-07-20",2154,12,159173,0.352112676056338,NA,NA,NA,"control","control"
"307","2020-07-21",2154,13,159353,0.274193548387097,NA,NA,NA,"control","control"
"308","2020-07-22",2154,14,159527,0.285714285714286,NA,NA,NA,"control","control"
"309","2020-07-23",2154,15,159713,0,"Left FOF 300ng","left FOF",NA,"FOF","Left"
"310","2020-07-23",2154,15,159691,0,"Left FOF 300ng","left FOF",NA,"FOF","Left"
"311","2020-07-24",2154,16,159883,0.354838709677419,NA,NA,NA,"control","control"
"312","2020-07-25",2154,17,160071,0,NA,NA,NA,"control","control"
"313","2020-07-25",2154,17,160073,0.388888888888889,NA,NA,NA,"control","control"
"314","2020-07-26",2154,18,160245,0,NA,NA,NA,"control","control"
"315","2020-07-26",2154,18,160247,0.238095238095238,NA,NA,NA,"control","control"
"316","2020-07-27",2154,19,160421,0.35,NA,NA,NA,"control","control"
"317","2020-07-28",2154,20,160595,0.296296296296296,NA,NA,NA,"control","control"
"318","2020-07-29",2154,21,160789,0.324675324675325,NA,NA,NA,"control","control"
"319","2020-07-30",2154,22,160973,0.136363636363636,"Left FOF 300ng","left FOF",NA,"FOF","Left"
"320","2020-07-31",2154,23,161173,0.28,NA,NA,NA,"control","control"
"321","2020-08-01",2154,24,161361,0.346153846153846,NA,NA,NA,"control","control"
"322","2020-08-02",2154,25,161549,0.316666666666667,NA,NA,NA,"control","control"
"323","2020-08-03",2154,26,161737,0.241935483870968,NA,NA,NA,"control","control"
"324","2020-08-04",2154,27,161925,0.303030303030303,NA,NA,NA,"control","control"
"325","2020-08-05",2154,28,162115,0.241379310344828,NA,NA,NA,"control","control"
"326","2020-08-06",2154,29,162333,0.531914893617021,"Right FOF 300ng","right FOF",NA,"FOF","Right"
"327","2020-08-07",2154,30,162507,0.269230769230769,NA,NA,NA,"control","control"
"328","2020-08-08",2154,31,162701,0.180555555555556,NA,NA,NA,"control","control"
