"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT","lottery_side","pro_right_delta_ev","choose_right","drug","volume","concentration","dosage","infusion","infusion_bino","region","infusion_side","fof_ppc"
"6527",22001063,0,0.5,3,1,"BotR","BotL","surebet",0.466395,0.316725,36,"lose",31,3,117,42,0,1,5.51263,0,0,36,117,0.466395,178667,2156,"2020-10-22 14:48:31.2109",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.304495213980429,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6528",22001273,4,0.5,3,1,"BotR","BotL","surebet",1.79402,176.543,36,"lose",32,3,119,42,0,2,5.48305,0,0,36,119,1.79402,178667,2156,"2020-10-22 14:56:50.2400",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,1.04268606228103,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"6529",22001375,32,0.5,3,1,"BotR","BotL","lottery",0.269451,225.758,384,"win",33,3,120,42,0,0,6.75968,0,0,384,120,0.269451,178667,2156,"2020-10-22 15:00:51.5864",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.85314157291128,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6530",22001397,0,0.5,3,1,"BotR","BotL","surebet",1.83833,1.44911,36,"win",35,3,122,42,0,3,6.81904,0,0,36,122,1.83833,178667,2156,"2020-10-22 15:01:24.7288",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,1.06708470123364,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6531",22001425,16,0.5,3,1,"BotR","BotL","surebet",0.40685,0.412469,36,"win",38,3,125,42,0,0,7.72269,0,0,36,125,0.40685,178667,2156,"2020-10-22 15:02:06.4717",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.441083561404918,"BotR",60,0,"control",0,0,0,"control",0,"control","control","control"
"6532",22001439,4,0.5,3,1,"BotR","BotL","lottery",0.50224,3.59145,0,"lose",39,3,126,42,0,0,5.10063,0,0,0,126,0.50224,178667,2156,"2020-10-22 15:02:21.8868",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,-0.23045003545394,"BotR",-12,1,"control",0,0,0,"control",0,"control","control","control"
"6533",22001651,8,0.5,3,1,"BotR","BotL","lottery",0.918664,121.892,0,"lose",41,3,129,42,0,1,8.6806,0,0,0,129,0.918664,178667,2156,"2020-10-22 15:11:47.8222",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,9,"surebet",0,0.373392312156023,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"6534",22001671,16,0.5,3,1,"BotR","BotL","surebet",1.57462,21.1003,36,"lose",42,3,130,42,0,2,8.08511,0,0,36,130,1.57462,178667,2156,"2020-10-22 15:12:24.2069",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,0.912241123760629,"BotR",60,0,"control",0,0,0,"control",0,"control","control","control"
"6535",22001825,2,0.5,3,1,"BotR","BotL","surebet",0.372633,183.856,36,"lose",2,4,135,42,0,1,6.94011,0,0,36,135,0.372633,178667,2156,"2020-10-22 15:34:57.0985",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.528934107474208,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6536",22001827,0,0.5,3,1,"BotR","BotL","surebet",0.365484,1.95101,36,"lose",3,4,136,42,0,0,8.791,0,0,36,136,0.365484,178667,2156,"2020-10-22 15:35:12.6505",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.548305625965727,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6537",22001829,16,0.5,3,1,"BotR","BotL","lottery",0.531506,7.84641,0,"lose",4,4,137,42,0,0,6.39173,0,0,0,137,0.531506,178667,2156,"2020-10-22 15:35:33.6262",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.173813642024031,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6538",22001831,0,0.5,3,1,"BotR","BotL","surebet",0.283971,0.600364,36,"lose",5,4,138,42,0,0,5.61379,0,0,36,138,0.283971,178667,2156,"2020-10-22 15:35:44.9556",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.800656008276289,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6539",22001833,0,0.5,3,1,"BotR","BotL","lottery",0.673783,0.279605,0,"lose",6,4,139,42,0,1,5.23745,0,0,0,139,0.673783,178667,2156,"2020-10-22 15:35:57.3524",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,1,0,"surebet",0,0.0633799720679987,"BotR",-36,1,"control",0,0,0,"control",0,"control","control","control"
"6540",22001845,8,0.5,3,1,"BotR","BotL","surebet",0.334843,0.77521,36,"lose",8,4,141,42,0,1,6.41697,0,0,36,141,0.334843,178667,2156,"2020-10-22 15:37:03.9068",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.635866363292818,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"6541",22001851,4,0.5,3,1,"BotR","BotL","surebet",0.342941,0.35493,36,"win",10,4,143,42,0,1,8.98693,0,0,36,143,0.342941,178667,2156,"2020-10-22 15:37:32.7969",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.611969707839154,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"6542",22001865,32,0.5,3,1,"BotR","BotL","lottery",0.87798,0.521751,0,"lose",13,4,146,42,0,1,7.42896,0,0,0,146,0.87798,178667,2156,"2020-10-22 15:39:06.7226",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.328095685784806,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6543",22170199,16,0.5,3,1,"BotR","BotL","surebet",0.321642,42.3909,36,"win",2,1,2,42,15,0,6.70761,0,0,36,2,0.321642,180165,2156,"2020-10-29 13:49:45.2690",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.676089002754895,"BotR",60,0,"control",0,0,0,"control",0,"control","control","control"
"6544",22170245,8,0.5,3,1,"BotR","BotL","surebet",0.417665,28.3161,36,"win",4,1,4,42,0,0,8.5165,0,0,36,4,0.417665,180165,2156,"2020-10-29 13:50:55.1347",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.414848452750572,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"6545",22170291,32,0.5,3,1,"BotR","BotL","lottery",0.448987,0.652995,384,"win",6,1,6,42,0,0,7.62756,0,0,384,6,0.448987,180165,2156,"2020-10-29 13:51:53.2016",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,96,1,1,"lottery_win",1,-0.342534194453881,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6546",22170305,2,0.5,3,1,"BotR","BotL","surebet",0.418274,1.92056,36,"win",7,1,7,42,0,1,8.55598,0,0,36,7,0.418274,180165,2156,"2020-10-29 13:52:08.5302",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.413391408378336,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6547",22170419,4,0.5,3,1,"BotR","BotL","surebet",0.318927,0.591899,36,"lose",10,1,10,42,0,1,8.52219,0,0,36,10,0.318927,180165,2156,"2020-10-29 13:54:04.6032",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,384,0,1,"lottery_win",1,-0.684565892076028,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"6548",22170433,0,0.5,3,1,"BotR","BotL","surebet",0.574244,2.27134,36,"win",11,1,11,42,0,1,5.35217,0,0,36,11,0.574244,180165,2156,"2020-10-29 13:54:17.1184",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.0964737354439322,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6549",22170495,4,0.5,3,1,"BotR","BotL","lottery",0.810007,6.83287,48,"win",14,1,14,42,0,0,6.50324,1,0,48,14,0.810007,180165,2156,"2020-10-29 13:55:15.3772",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,0.247514761056867,"BotR",-12,1,"control",0,0,0,"control",0,"control","control","control"
"6550",22170519,0,0.5,3,1,"BotR","BotL","surebet",0.361604,7.07507,36,"lose",15,1,15,42,0,0,7.32343,11,0,36,15,0.361604,180165,2156,"2020-10-29 13:55:43.0663",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,48,0,1,"lottery_win",1,-0.558978438143843,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6551",22170535,8,0.5,3,1,"BotR","BotL","lottery",2.3067,0.315599,96,"win",16,1,16,42,0,2,5.7191,1,0,96,16,2.3067,180165,2156,"2020-10-29 13:56:04.8805",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,1.29404508215866,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"6552",22170551,8,0.5,3,1,"BotR","BotL","lottery",2.07699,0.43053,0,"lose",17,1,17,42,0,4,5.80014,0,0,0,17,2.07699,180165,2156,"2020-10-29 13:56:19.3973",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,96,1,1,"lottery_win",1,1.18914688068044,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"6553",22170571,32,0.5,3,1,"BotR","BotL","lottery",0.67777,3.27576,0,"lose",18,1,18,42,0,0,6.2863,1,0,0,18,0.67777,180165,2156,"2020-10-29 13:56:39.8476",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.0692798688019202,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6554",22170667,0,0.5,3,1,"BotR","BotL","lottery",1.75136,36.6958,0,"lose",22,1,22,42,0,1,6.06222,0,0,0,22,1.75136,180165,2156,"2020-10-29 13:58:51.5034",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,1,0,"surebet",0,1.01861977940797,"BotR",-36,1,"control",0,0,0,"control",0,"control","control","control"
"6555",22170737,8,0.5,3,1,"BotR","BotL","surebet",0.357043,100.674,36,"win",23,1,23,42,0,1,7.75967,0,0,36,23,0.357043,180165,2156,"2020-10-29 14:00:47.3966",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.571671905841973,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"6556",22170771,32,0.5,3,1,"BotR","BotL","lottery",0.512176,19.6226,384,"win",24,1,24,42,0,0,6.09576,0,0,384,24,0.512176,180165,2156,"2020-10-29 14:01:22.8031",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.210859812576571,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6557",22170785,32,0.5,3,1,"BotR","BotL","lottery",0.690515,3.69107,0,"lose",25,1,25,42,0,1,6.93152,0,0,0,25,0.690515,180165,2156,"2020-10-29 14:01:40.3996",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,0.0879095674546622,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6558",22170799,8,0.5,3,1,"BotR","BotL","surebet",0.577861,0.323014,36,"win",26,1,26,42,0,1,7.52985,0,0,36,26,0.577861,180165,2156,"2020-10-29 14:01:53.9365",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.0901947732252893,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"6559",22170825,16,0.5,3,1,"BotR","BotL","lottery",0.82603,16.2176,0,"lose",27,1,27,42,1,0,6.81912,2,0,0,27,0.82603,180165,2156,"2020-10-29 14:02:24.3016",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.267102963926444,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6560",22170837,0,0.5,3,1,"BotR","BotL","lottery",0.618757,0.477709,0,"lose",28,1,28,42,0,0,7.44139,2,0,0,28,0.618757,180165,2156,"2020-10-29 14:02:42.0988",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,1,1,"lottery_lose",-1,-0.0218155015973637,"BotR",-36,1,"control",0,0,0,"control",0,"control","control","control"
"6561",22170863,0,0.5,3,1,"BotR","BotL","lottery",0.707053,17.7363,0,"win",29,1,29,42,8,2,6.12497,5,0,0,29,0.707053,180165,2156,"2020-10-29 14:03:14.0112",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,1,1,"lottery_lose",-1,0.111577499178602,"BotR",-36,1,"control",0,0,0,"control",0,"control","control","control"
"6562",22170877,32,0.5,3,1,"BotR","BotL","lottery",0.493214,0.381179,384,"win",30,1,30,42,0,0,5.52525,0,0,384,30,0.493214,180165,2156,"2020-10-29 14:03:28.6178",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.248584971609987,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6563",22170885,4,0.5,3,1,"BotR","BotL","lottery",0.767058,2.70623,48,"win",31,1,31,42,0,1,5.03691,0,0,48,31,0.767058,180165,2156,"2020-10-29 14:03:42.3209",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,384,1,1,"lottery_win",1,0.193034289256636,"BotR",-12,1,"control",0,0,0,"control",0,"control","control","control"
"6564",22170897,16,0.5,3,1,"BotR","BotL","lottery",0.393215,0.378519,192,"win",32,1,32,42,0,1,8.23987,0,0,192,32,0.393215,180165,2156,"2020-10-29 14:03:58.8765",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,48,1,1,"lottery_win",1,-0.475171592477285,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6565",22170901,16,0.5,3,1,"BotR","BotL","lottery",0.62942,0.298799,0,"lose",33,1,33,42,0,0,5.77363,0,0,0,33,0.62942,180165,2156,"2020-10-29 14:04:11.7905",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,1,1,"lottery_win",1,-0.00472936812724922,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6566",22170909,2,0.5,3,1,"BotR","BotL","surebet",0.422271,0.41779,36,"lose",34,1,34,42,0,1,5.27944,1,0,36,34,0.422271,180165,2156,"2020-10-29 14:04:24.5003",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.403880840526188,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6567",22170915,2,0.5,3,1,"BotR","BotL","surebet",0.821866,0.744689,36,"win",35,1,35,42,0,2,8.79743,0,0,36,35,0.821866,180165,2156,"2020-10-29 14:04:40.0915",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.262049236188245,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6568",22170927,2,0.5,3,1,"BotR","BotL","lottery",0.56266,0.340385,0,"lose",36,1,36,42,0,2,5.30272,0,0,0,36,0.56266,180165,2156,"2020-10-29 14:04:52.8071",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,1,0,"surebet",0,-0.116852590471215,"BotR",-24,1,"control",0,0,0,"control",0,"control","control","control"
"6569",22170941,16,0.5,3,1,"BotR","BotL","lottery",0.38279,18.3861,0,"lose",37,1,37,42,11,0,8.65132,0,0,0,37,0.38279,180165,2156,"2020-10-29 14:05:26.4400",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.502041592611989,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6570",22170955,4,0.5,3,1,"BotR","BotL","surebet",0.767131,0.27507,36,"lose",39,1,39,42,0,2,6.34466,0,0,36,39,0.767131,180165,2156,"2020-10-29 14:05:51.2102",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,24,0,1,"lottery_win",1,0.193129453542203,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"6571",22170985,2,0.5,3,1,"BotR","BotL","surebet",0.44314,0.438155,36,"win",42,1,42,42,0,1,7.48059,0,0,36,42,0.44314,180165,2156,"2020-10-29 14:06:36.3486",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.355642381340454,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6572",22171015,8,0.5,3,1,"BotR","BotL","surebet",0.546365,11.1504,36,"lose",3,2,45,42,1,1,6.23829,0,0,36,45,0.546365,180165,2156,"2020-10-29 14:07:28.9501",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.14624087797955,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"6573",22171041,0,0.5,3,1,"BotR","BotL","surebet",1.11823,15.9345,36,"win",5,2,47,42,0,1,8.25067,0,0,36,47,1.11823,180165,2156,"2020-10-29 14:08:16.3177",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.569974228517126,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6574",22171053,8,0.5,3,1,"BotR","BotL","surebet",0.417865,2.10212,36,"win",6,2,48,42,0,1,7.61322,0,0,36,48,0.417865,180165,2156,"2020-10-29 14:08:31.7609",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.414369714694919,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"6575",22171069,4,0.5,3,1,"BotR","BotL","surebet",0.538267,0.339615,36,"win",7,2,49,42,0,1,8.68768,0,0,36,49,0.538267,180165,2156,"2020-10-29 14:08:46.2347",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.161173408965363,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"6576",22171127,4,0.5,3,1,"BotR","BotL","surebet",0.712055,58.2663,36,"win",8,2,50,42,0,1,7.197,0,0,36,50,0.712055,180165,2156,"2020-10-29 14:09:56.7981",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.118627027071992,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"6577",22171139,2,0.5,3,1,"BotR","BotL","lottery",0.504964,2.72996,0,"lose",9,2,51,42,0,0,5.04465,1,0,0,51,0.504964,180165,2156,"2020-10-29 14:10:11.5228",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,1,0,"surebet",0,-0.225040988941985,"BotR",-24,1,"control",0,0,0,"control",0,"control","control","control"
"6578",22171323,0,0.5,3,1,"BotR","BotL","lottery",1.00872,194.567,0,"win",10,2,52,42,0,0,6.01396,0,0,0,52,1.00872,180165,2156,"2020-10-29 14:13:37.8675",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,1,1,"lottery_lose",-1,0.466909350817387,"BotR",-36,1,"control",0,0,0,"control",0,"control","control","control"
"6579",22171331,8,0.5,3,1,"BotR","BotL","lottery",1.05815,0.43411,0,"lose",11,2,53,42,0,1,6.98617,0,0,0,53,1.05815,180165,2156,"2020-10-29 14:13:52.7038",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,0.514749250758879,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"6580",22171337,16,0.5,3,1,"BotR","BotL","lottery",0.626067,4.73329,0,"lose",12,2,54,42,0,0,6.58991,0,0,0,54,0.626067,180165,2156,"2020-10-29 14:14:10.8677",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.0100707344206602,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6581",22171361,2,0.5,3,1,"BotR","BotL","surebet",0.816175,26.0304,36,"lose",14,2,56,42,0,2,6.40896,0,0,36,56,0.816175,180165,2156,"2020-10-29 14:15:04.5274",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,0.25510066420741,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6582",22171367,2,0.5,3,1,"BotR","BotL","surebet",0.36101,0.63647,36,"win",15,2,57,42,0,0,7.39873,0,0,36,57,0.36101,180165,2156,"2020-10-29 14:15:17.7920",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.560622469767339,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6583",22171371,16,0.5,3,1,"BotR","BotL","lottery",0.466555,0.43711,0,"lose",16,2,58,42,0,1,5.28992,0,0,0,58,0.466555,180165,2156,"2020-10-29 14:15:30.2954",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.304152215960024,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6584",22171399,16,0.5,3,1,"BotR","BotL","surebet",0.522872,2.09192,36,"lose",20,2,62,42,0,0,7.96276,0,0,36,62,0.522872,180165,2156,"2020-10-29 14:16:26.8536",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.190191436310646,"BotR",60,0,"control",0,0,0,"control",0,"control","control","control"
"6585",22171407,2,0.5,3,1,"BotR","BotL","surebet",0.372917,0.451886,36,"win",21,2,63,42,0,0,7.27323,0,0,36,63,0.372917,180165,2156,"2020-10-29 14:16:40.1464",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.528172253772279,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"6586",22171423,8,0.5,3,1,"BotR","BotL","lottery",0.85553,3.23832,0,"lose",23,2,65,42,0,2,8.76076,0,0,0,65,0.85553,180165,2156,"2020-10-29 14:17:13.4505",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,0.302193031381981,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"6587",22171433,0,0.5,3,1,"BotR","BotL","surebet",0.530033,2.5388,36,"lose",25,2,67,42,0,0,5.5001,0,0,36,67,0.530033,180165,2156,"2020-10-29 14:17:39.9488",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.176588859788805,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6588",22171445,4,0.5,3,1,"BotR","BotL","lottery",1.15796,0.318041,48,"win",26,2,68,42,0,0,8.613,1,0,48,68,1.15796,180165,2156,"2020-10-29 14:18:03.9345",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,0.604886986674422,"BotR",-12,1,"control",0,0,0,"control",0,"control","control","control"
"6589",22171455,2,0.5,3,1,"BotR","BotL","lottery",0.574996,0.39358,0,"lose",27,2,69,42,0,0,6.75257,0,0,0,69,0.574996,180165,2156,"2020-10-29 14:18:17.8596",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,48,1,1,"lottery_win",1,-0.0951650442961694,"BotR",-24,1,"control",0,0,0,"control",0,"control","control","control"
"6590",22171469,16,0.5,3,1,"BotR","BotL","lottery",0.557264,5.57443,192,"win",28,2,70,42,0,0,8.20829,0,0,192,70,0.557264,180165,2156,"2020-10-29 14:18:39.9004",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.126489033223482,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"6591",22171477,0,0.5,3,1,"BotR","BotL","surebet",0.504354,2.80858,36,"lose",30,2,72,42,0,0,7.41877,0,0,36,72,0.504354,180165,2156,"2020-10-29 14:19:09.5681",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.226249726077892,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"6592",22171517,32,0.5,3,1,"BotR","BotL","lottery",0.710422,117.922,0,"lose",31,2,73,42,0,0,6.10632,0,0,0,73,0.710422,180165,2156,"2020-10-29 14:21:20.5432",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.116331031119332,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6593",22171533,8,0.5,3,1,"BotR","BotL","surebet",0.453157,0.170553,36,"win",33,2,75,42,0,0,5.22298,0,0,36,75,0.453157,180165,2156,"2020-10-29 14:21:53.7345",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,384,0,1,"lottery_win",1,-0.333289484742513,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"6594",22171543,32,0.5,3,1,"BotR","BotL","lottery",0.735538,0.684489,0,"lose",35,2,77,42,0,0,6.17767,0,0,0,77,0.735538,180165,2156,"2020-10-29 14:22:21.8072",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.151074075692941,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6595",22171585,32,0.5,3,1,"BotR","BotL","lottery",0.796497,85.0556,384,"win",36,2,78,42,8,1,7.66917,0,0,384,78,0.796497,180165,2156,"2020-10-29 14:24:04.2301",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.230695234317083,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6596",22171591,4,0.5,3,1,"BotR","BotL","surebet",0.642019,0.366425,36,"win",37,2,79,42,0,1,8.98001,0,0,36,79,0.642019,180165,2156,"2020-10-29 14:24:19.2698",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,384,0,1,"lottery_win",1,0.0150897697200297,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"6597",22171597,32,0.5,3,1,"BotR","BotL","lottery",0.934166,0.627581,384,"win",38,2,80,42,0,1,7.40167,0,0,384,80,0.934166,180165,2156,"2020-10-29 14:24:36.3946",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.390126024081839,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"6598",22171603,0,0.5,3,1,"BotR","BotL","lottery",0.75586,8.25578,0,"win",39,2,81,42,0,2,5.00674,0,0,0,81,0.75586,180165,2156,"2020-10-29 14:24:55.4022",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,384,1,1,"lottery_win",1,0.17832804529787,"BotR",-36,1,"control",0,0,0,"control",0,"control","control","control"
"6599",22171607,4,0.5,3,1,"BotR","BotL","lottery",1.04783,0.594895,0,"lose",40,2,82,42,0,0,8.33003,0,0,0,82,1.04783,180165,2156,"2020-10-29 14:25:11.5910",5,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,1,1,"lottery_lose",-1,0.504948509434874,"BotR",-12,1,"control",0,0,0,"control",0,"control","control","control"
