"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","region","volume","drug","concentration","infusion","infusion_bino","dosage","infusion_side","fof_ppc","is_side_choice","lottery_side","choice_side"
"142",24187165,16,0.5,0.630208,1,NA,"BotL","surebet",6.04295,12.6864,7.5625,"lose",59,1,62,60,0,7,3.82137,0,0,7.5625,62,6.04295,197165,2154,"2021-01-20 14:43:21.7314","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"143",24187187,8,0.5,0.630208,1,"BotR","BotL","lottery",4.39204,0.939454,96,"win",1,2,64,60,0,2,3.02378,4,0,96,64,4.39204,197165,2154,"2021-01-20 14:44:08.5652","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"144",24187197,2,0.5,0.630208,1,"BotR",NA,"lottery",1.10726,3.84581,24,"win",2,2,65,60,0,0,4.67254,0,0,24,65,1.10726,197165,2154,"2021-01-20 14:44:23.5418","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"145",24210985,4,0.5,0.630208,1,NA,"BotL","surebet",0.381977,186.28,7.5625,"lose",1,1,1,84,2,1,1,0,0,7.5625,1,0.381977,197371,2154,"2021-01-21 13:55:59.4806","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"146",24211049,16,0.5,0.630208,1,NA,"BotL","surebet",2.16685,30.4603,7.5625,"lose",3,1,3,84,0,3,7.48733,3,0,7.5625,3,2.16685,197371,2154,"2021-01-21 13:57:05.9806","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"147",24211085,32,0.5,0.630208,1,NA,"BotL","surebet",2.64982,0.552137,7.5625,"win",5,1,5,84,0,4,5.1197,1,0,7.5625,5,2.64982,197371,2154,"2021-01-21 13:57:39.1532","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"148",24211151,4,0.5,0.630208,1,"BotR","BotL","surebet",0.323527,0.773284,7.5625,"win",8,1,8,84,0,0,9.95379,0,0,7.5625,8,0.323527,197371,2154,"2021-01-21 13:58:49.8888","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"149",24211171,4,0.5,0.630208,1,"BotR","BotL","surebet",0.421797,9.19695,7.5625,"lose",9,1,9,84,0,0,8.48985,0,0,7.5625,9,0.421797,197371,2154,"2021-01-21 13:59:12.4520","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"150",24211191,16,0.5,0.630208,1,"BotR",NA,"lottery",0.996662,0.521046,0,"lose",11,1,11,84,0,2,4.51327,1,0,0,11,0.996662,197371,2154,"2021-01-21 13:59:40.1364","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"151",24211197,8,0.5,0.630208,1,"BotR","BotL","surebet",0.217951,0.454256,7.5625,"win",12,1,12,84,0,0,5.72843,2,0,7.5625,12,0.217951,197371,2154,"2021-01-21 13:59:54.8699","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"152",24211245,2,0.5,0.630208,1,"BotR","BotL","surebet",0.388448,0.525387,7.5625,"win",15,1,15,84,0,1,6.68259,2,0,7.5625,15,0.388448,197371,2154,"2021-01-21 14:01:08.2425","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"153",24211261,8,0.5,0.630208,1,"BotR","BotL","surebet",0.29684,1.38548,7.5625,"win",17,1,17,84,0,0,6.02238,0,0,7.5625,17,0.29684,197371,2154,"2021-01-21 14:01:38.9756","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"154",24211273,32,0.5,0.630208,1,"BotR","BotL","lottery",0.469005,0.71312,0,"lose",18,1,18,84,0,1,4.38273,2,0,0,18,0.469005,197371,2154,"2021-01-21 14:01:52.2503","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"155",24211297,2,0.5,0.630208,1,"BotR",NA,"lottery",0.746857,0.597909,0,"lose",20,1,20,84,0,2,4.24331,5,0,0,20,0.746857,197371,2154,"2021-01-21 14:02:26.6146","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"156",24211305,16,0.5,0.630208,1,"BotR","BotL","lottery",0.403245,0.853238,0,"lose",21,1,21,84,0,1,5.92917,0,0,0,21,0.403245,197371,2154,"2021-01-21 14:02:40.1039","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"157",24211331,32,0.5,0.630208,1,"BotR","BotL","lottery",0.58218,0.652454,384,"win",23,1,23,84,0,0,5.78728,0,0,384,23,0.58218,197371,2154,"2021-01-21 14:03:10.6540","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"158",24211359,16,0.5,0.630208,1,NA,"BotL","surebet",4.95371,0.564411,7.5625,"win",25,1,25,84,0,7,9.40739,0,0,7.5625,25,4.95371,197371,2154,"2021-01-21 14:04:00.9245","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"159",24211377,8,0.5,0.630208,1,"BotR","BotL","lottery",0.505671,1.13996,0,"lose",26,1,26,84,0,2,6.893,3,0,0,26,0.505671,197371,2154,"2021-01-21 14:04:18.4609","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"160",24211405,4,0.5,0.630208,1,"BotR","BotL","lottery",1.04916,2.73854,48,"win",28,1,28,84,0,1,7.87717,0,0,48,28,1.04916,197371,2154,"2021-01-21 14:04:51.0698","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"161",24211409,32,0.5,0.630208,1,"BotR","BotL","lottery",0.575521,0.959548,0,"lose",29,1,29,84,0,1,3.88009,0,0,0,29,0.575521,197371,2154,"2021-01-21 14:05:02.7404","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"162",24211425,2,0.5,0.630208,1,"BotR","BotL","surebet",0.654065,0.562809,7.5625,"win",31,1,31,84,0,1,4.91942,0,0,7.5625,31,0.654065,197371,2154,"2021-01-21 14:05:29.7026","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"163",24211435,0,0.5,0.630208,1,"BotR","BotL","surebet",0.342934,0.747371,7.5625,"lose",32,1,32,84,0,1,5.51983,2,0,7.5625,32,0.342934,197371,2154,"2021-01-21 14:05:46.1178","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"164",24211457,16,0.5,0.630208,1,"BotR","BotL","lottery",0.359202,0.669994,192,"win",34,1,34,84,0,1,8.68699,2,0,192,34,0.359202,197371,2154,"2021-01-21 14:06:16.2940","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"165",24211471,32,0.5,0.630208,1,NA,"BotL","surebet",9.04798,0.597553,7.5625,"win",35,1,35,84,0,10,6.23674,0,0,7.5625,35,9.04798,197371,2154,"2021-01-21 14:06:36.9204","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"166",24211501,0,0.5,0.630208,1,"BotR","BotL","lottery",0.596692,0.36048,0,"win",38,1,38,84,0,1,6.07777,0,0,0,38,0.596692,197371,2154,"2021-01-21 14:07:18.8505","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"167",24211513,8,0.5,0.630208,1,"BotR","BotL","lottery",0.54655,3.77366,0,"lose",39,1,39,84,0,2,5.37141,0,0,0,39,0.54655,197371,2154,"2021-01-21 14:07:34.7825","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"168",24211523,4,0.5,0.630208,1,NA,"BotL","surebet",1.42829,0.280221,7.5625,"lose",40,1,40,84,0,1,3.32412,0,0,7.5625,40,1.42829,197371,2154,"2021-01-21 14:07:44.3345","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"169",24211565,2,0.5,0.630208,1,"BotR","BotL","surebet",1.27167,1.37451,7.5625,"win",42,1,42,84,0,0,6.48893,1,0,7.5625,42,1.27167,197371,2154,"2021-01-21 14:08:35.4268","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"170",24211583,16,0.5,0.630208,1,"BotR","BotL","lottery",0.374363,2.40233,192,"win",43,1,43,84,0,1,3.42897,0,0,192,43,0.374363,197371,2154,"2021-01-21 14:08:50.3154","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"171",24211615,0,0.5,0.630208,1,"BotR","BotL","surebet",0.308484,0.511615,7.5625,"lose",45,1,45,84,0,0,5.03344,0,0,7.5625,45,0.308484,197371,2154,"2021-01-21 14:09:23.4616","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"172",24211627,8,0.5,0.630208,1,NA,"BotL","surebet",0.397444,2.70941,7.5625,"lose",46,1,46,84,0,0,4.64923,0,0,7.5625,46,0.397444,197371,2154,"2021-01-21 14:09:35.4917","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"173",24211669,16,0.5,0.630208,1,"BotR","BotL","lottery",0.363742,2.11813,192,"win",49,1,49,84,0,1,5.32447,0,0,192,49,0.363742,197371,2154,"2021-01-21 14:10:18.1493","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"174",24211737,16,0.5,0.630208,1,"BotR","BotL","lottery",0.609391,0.730169,192,"win",51,1,51,84,0,2,8.14449,0,0,192,51,0.609391,197371,2154,"2021-01-21 14:11:19.3991","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"175",24211755,0,0.5,0.630208,1,"BotR","BotL","lottery",1.28562,3.12804,0,"lose",52,1,52,84,0,0,3.57833,0,0,0,52,1.28562,197371,2154,"2021-01-21 14:11:33.6225","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"176",24211771,32,0.5,0.630208,1,"BotR","BotL","lottery",0.396241,0.434405,0,"lose",54,1,54,84,0,1,4.74638,0,0,0,54,0.396241,197371,2154,"2021-01-21 14:11:59.5396","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"177",24211795,32,0.5,0.630208,1,"BotR","BotL","lottery",0.499876,0.150632,384,"win",56,1,56,84,0,0,8.08173,0,0,384,56,0.499876,197371,2154,"2021-01-21 14:12:31.1444","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"178",24211847,4,0.5,0.630208,1,"BotR","BotL","lottery",0.838568,0.164531,0,"lose",58,1,58,84,0,1,6.77948,0,0,0,58,0.838568,197371,2154,"2021-01-21 14:13:58.3992","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"179",24211861,0,0.5,0.630208,1,NA,"BotL","surebet",0.379291,7.49245,7.5625,"lose",59,1,59,84,0,0,9.60954,0,0,7.5625,59,0.379291,197371,2154,"2021-01-21 14:14:22.9872","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"180",24212119,2,0.5,0.630208,1,"BotR","BotL","lottery",0.492964,0.535773,0,"lose",62,1,62,84,0,2,9.9743,1,0,0,62,0.492964,197371,2154,"2021-01-21 14:21:19.7154","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"181",24212135,2,0.5,0.630208,1,"BotR","BotL","lottery",0.82513,10.1219,0,"lose",63,1,63,84,0,1,3.47196,0,0,0,63,0.82513,197371,2154,"2021-01-21 14:21:40.3643","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"182",24212177,8,0.5,0.630208,1,"BotR","BotL","lottery",0.323657,0.982481,96,"win",66,1,66,84,0,0,6.75845,0,0,96,66,0.323657,197371,2154,"2021-01-21 14:22:37.2663","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"183",24212201,2,0.5,0.630208,1,NA,"BotL","surebet",17.8962,0.712206,7.5625,"win",67,1,67,84,0,9,5.9799,0,0,7.5625,67,17.8962,197371,2154,"2021-01-21 14:23:06.6932","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","left"
"184",24212225,32,0.5,0.630208,1,"BotR","BotL","lottery",0.512377,0.718592,384,"win",69,1,69,84,0,0,4.08745,0,0,384,69,0.512377,197371,2154,"2021-01-21 14:23:40.3760","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
"185",24212245,8,0.5,0.630208,1,"BotR",NA,"lottery",0.994348,5.16624,96,"win",70,1,70,84,0,2,7.96683,0,0,96,70,0.994348,197371,2154,"2021-01-21 14:24:09.2078","Right PPC",0.3,"muscimol",2,"infusion",1,"0.6","R","9",FALSE,"BotR","right"
