"","rho1","rho2","rho3","rho4","rho5","rho6","rho7","rho8","sigma1","sigma2","sigma3","sigma4","sigma5","sigma6","sigma7","sigma8","omega_rational1","omega_rational2","omega_rational3","omega_rational4","omega_rational5","omega_rational6","omega_rational7","omega_rational8","omega_lottery1","omega_lottery2","omega_lottery3","omega_lottery4","omega_lottery5","omega_lottery6","omega_lottery7","omega_lottery8","omega_surebet1","omega_surebet2","omega_surebet3","omega_surebet4","omega_surebet5","omega_surebet6","omega_surebet7","omega_surebet8","lp__1","lp__2","lp__3","lp__4","lp__5","lp__6","lp__7","lp__8","dataset"
"3283",0.777084685410463,0.717821186015452,0.504701603905005,0.398513035622058,0.498296614889234,0.655084374874654,0.467552306980911,0.460632170784399,2.10287018244418,1.20299684474388,1.18413842259193,0.504363076601017,0.776223621595459,0.809277039798194,1.17128660893737,0.747459120657344,0.666000104034978,0.679823912377379,0.939074604337512,0.808454933301907,0.641525033951982,0.746742919359723,0.934969243079222,0.862220215328214,0.231379134888446,0.259842913527724,0.019908866541515,0.0639231802435775,0.178628090295153,0.211945670485882,0.0313098269642205,0.062944273698512,0.102620761076576,0.0603331740948966,0.0410165291209727,0.127621886454515,0.179846875752865,0.041311410154395,0.0337209299565579,0.0748355109732741,-135.629101642157,-139.074722626014,-98.9804127418917,-108.426232316407,-149.513520992033,-149.797249751972,-92.7825511494015,-95.0843901207631,"Control"
"3284",0.702684397748522,0.71203094475443,0.476284840362312,0.424657641119803,0.509824378329955,0.55906877613086,0.515617486159961,0.42657002980953,2.71978835207922,2.85720085910011,0.791927273100583,0.834045726996129,0.257364150952771,0.81913537933279,1.20672774912255,0.41158297156099,0.828970402329391,0.810177560506769,0.904062275944381,0.942497426759841,0.645569148357655,0.813619431528081,0.988468149238435,0.825771483005739,0.143785775927766,0.185854674139391,0.0340609913098983,0.0105719832285999,0.178662587003773,0.153308586895916,0.00795089934689057,0.129937868116932,0.0272438217428426,0.00396776535384025,0.0618767327457207,0.0469305900115586,0.175768264638571,0.0330719815760031,0.00358095141467436,0.044290648877329,-131.167023933324,-139.579847534811,-100.243770842488,-112.941320707182,-151.444718814379,-151.930385699548,-94.0866077111718,-97.2147655116656,"Control"
"3285",0.685077541752282,0.743410685458446,0.481466315042435,0.379009383063543,0.623385727246506,0.612824135275779,0.486762012377306,0.481357658861029,1.91328003431721,3.36647106097604,0.919091313723878,0.404704568543196,0.387696419504923,0.769623060530774,0.660664952694067,0.921993631763948,0.757157463294763,0.747567270306826,0.917717232236893,0.795760409999434,0.677272553034039,0.728197836082857,0.954377252197728,0.923347265053295,0.209737647608606,0.183094323755795,0.037192881739767,0.080112964718349,0.117110209159151,0.222184544460107,0.0224991438578959,0.0696227226671503,0.0331048890966311,0.0693384059373788,0.0450898860233402,0.124126625282217,0.20561723780681,0.0496176194570355,0.0231236039443763,0.00703001227955426,-131.610883646592,-137.758725193855,-99.1804521170155,-109.977269674907,-150.939315446381,-148.071280652661,-94.0176810965313,-94.1823491311463,"Control"
"3286",0.681159564775021,0.693896071983652,0.477752135908636,0.388671892680995,0.51843843589757,0.562580895308644,0.461058619156734,0.450825176208068,1.51177898180993,1.70135442118711,1.11030054053826,0.681979271365653,0.545578292176918,0.651945758737065,0.938540102673055,0.65120666887395,0.819790227655589,0.710793256675437,0.96803544716485,0.854405357557272,0.706646042814701,0.718302708896808,0.908084970521367,0.879279823195109,0.138428538792982,0.257770504405443,0.0141503496684427,0.0641816374977809,0.114867064882695,0.206422739667327,0.0320576630530612,0.0907858222799961,0.0417812335514296,0.0314362389191196,0.0178142031667076,0.081413004944947,0.178486892302605,0.0752745514358653,0.0598573664255718,0.0299343545248944,-131.925200864474,-137.621551850878,-100.030585248886,-109.665156388717,-149.350121350725,-148.609658216042,-91.0076279934834,-93.2806201323864,"Control"
"3287",0.705274117826104,0.727638397503493,0.455160633042848,0.401073284189053,0.549893842037665,0.562861764119726,0.509077459236379,0.499797922289976,1.80695357574012,2.43428364587122,1.17769196635803,0.756120262815928,0.394914721683654,0.638412311660501,1.25979758022284,0.801151072220102,0.77640705424087,0.728159464086495,0.948963991529244,0.912687386990597,0.614830944173198,0.68354714151069,0.946315497146884,0.905395820791212,0.191060023642845,0.210115810098672,0.0361826996470432,0.0382471797767141,0.119222402094281,0.246708280349226,0.0405386002656733,0.0617726239063158,0.0325329221162846,0.061724725814833,0.0148533088237123,0.0490654332326891,0.265946653732522,0.0697445781400844,0.0131459025874422,0.0328315553024721,-131.433492327489,-137.183521455325,-102.432448861516,-109.428258160643,-150.201521683155,-148.401966286958,-92.4112855659281,-92.8624582167669,"Control"
"3288",0.785639042573781,0.647780542861235,0.488793772661542,0.399113449475216,0.498058552977523,0.613309946496781,0.46073713486663,0.426145876527186,2.89298158169745,1.82784723929267,1.25434942272369,0.645429946870337,0.53785447172845,1.1270511583912,1.0778941235886,0.476145934397512,0.822198111429029,0.759386869878532,0.931419929188995,0.853797403960505,0.700838557143347,0.741668544459806,0.911886928077338,0.918975964897883,0.13484785308891,0.191105536877427,0.0163547484148045,0.0402649747566154,0.137638721183629,0.214258867766195,0.0377853612270091,0.050976222480786,0.0429540354820615,0.0495075932440405,0.0522253223962004,0.105937621282879,0.161522721673023,0.0440725877739995,0.0503277106956529,0.0300478126213311,-131.432652713226,-138.354106209991,-98.7782320642586,-108.400752453572,-148.089178280781,-148.342527152505,-92.8619682963036,-96.6026846461103,"Control"
"3289",0.7636217851409,0.755076997999126,0.501479850153123,0.413652289525553,0.498769973759509,0.644330370803596,0.485545328716887,0.440148442365004,2.91863230864372,4.71578826208343,0.977841198163629,0.659511275178126,0.561303556147099,1.28349083038312,0.806513959349841,0.650160115804692,0.814623763580442,0.806295413627439,0.862792320944929,0.877700263779771,0.720614674413112,0.785324985574554,0.951797394690598,0.916951220141002,0.13929928254846,0.143487620628254,0.0525896054494943,0.0318579183099268,0.132376491141044,0.167717433570424,0.0443408632686504,0.071502739029477,0.0460769538710984,0.0502169657443074,0.0846180736055771,0.0904418179103027,0.147008834445844,0.0469575808550219,0.00386174204075194,0.0115460408295212,-130.598772674204,-139.055230588145,-99.9913215261823,-108.779002263811,-148.563073976232,-149.290439137499,-93.6034597804281,-94.0451494559118,"Control"
"3290",0.751679073581008,0.629786625732156,0.449273944798998,0.416114810839779,0.476632552254866,0.654933378633013,0.491064977144416,0.450047945465903,4.08912666676862,1.09602137018509,0.875679916034356,0.682502734243384,0.473245095871744,0.786919263753078,1.13545101888008,0.607822618867867,0.82439250109633,0.750839631788143,0.904109640128559,0.865581032027196,0.629708664787729,0.673811746968802,0.931523674810356,0.913894453847271,0.124798286223586,0.200559222290272,0.0137432364648129,0.0465812633373023,0.15430972928021,0.261777566414564,0.0274069626484225,0.0796684004534162,0.0508092126800834,0.0486011459215856,0.0821471234066282,0.0878377046355013,0.215981605932061,0.0644106866166341,0.0410693625412217,0.00643714569931296,-133.175894949437,-141.291943031864,-102.256603769924,-108.241466050971,-148.246372670626,-150.010255835882,-89.8122102763736,-94.5916111946109,"Control"
"3291",0.715331561120537,0.690062221869421,0.462069311806594,0.406887736366662,0.466909520634669,0.639574717051519,0.47417606360999,0.460461763919113,2.00920624579062,2.53056660502191,1.1506652246549,0.595731981332307,0.856071424678951,1.32893258600382,0.614609496419106,0.953627774398752,0.777849600082652,0.799599759777417,0.9552932210577,0.787037753724379,0.704478505550223,0.759683300904582,0.868808592026745,0.894789954680507,0.150109459584412,0.158395093293837,0.0136940301738273,0.0675963853505168,0.156247812677664,0.181157280728058,0.0354729870091258,0.04816645888991,0.0720409403329358,0.042005146928746,0.0310127487684726,0.145365860925104,0.139273681772113,0.0591594183673609,0.0957184209641292,0.0570435864295834,-130.819686728518,-137.740440130801,-100.399303893461,-108.44071593624,-150.590337125706,-148.391561446319,-93.3448883538766,-95.6896085824323,"Control"
"3292",0.710893472966532,0.694479809377483,0.48517526281388,0.394080994750053,0.591656164073856,0.603007122729494,0.480456534726234,0.488032250185467,2.71190154991736,3.06709949411113,1.12817092612406,0.512701633444845,0.783276367072928,0.821249574666145,0.964528467969845,0.834957910906933,0.84926949102379,0.804081903836046,0.941877488611097,0.895135013474055,0.582691921731411,0.712247278697264,0.92979504746089,0.937724241439399,0.0886650781751851,0.193503937362596,0.00208940788394734,0.041683087623907,0.122106975991241,0.179949021202971,0.00698886793609171,0.0529587447919593,0.0620654308010248,0.0024141588013574,0.0560331035049552,0.0631818989020375,0.295201102277348,0.107803700099765,0.0632160846030184,0.00931701376864191,-131.732293857687,-140.010281300021,-102.30613518518,-109.48938620544,-152.22206752449,-149.161903804329,-90.9943236718885,-94.0511011741645,"Control"
"3293",0.735043384800986,0.70363693775445,0.510301703637026,0.427436249966099,0.587916425532438,0.555515357982551,0.47992412835337,0.478504218595239,2.97168826433068,2.04868574611688,1.28295975608673,0.85324837025282,1.12610529262371,0.739911504186968,0.81883318560558,0.730375535864972,0.845335768298973,0.773214416974855,0.885540289367369,0.764737739080833,0.606840054016052,0.695310708207553,0.946499205326995,0.906298580195525,0.124288841027749,0.183081356211296,0.0127904125614388,0.0603959725769257,0.157594100589464,0.279806856083575,0.0264169132526331,0.0862691702949072,0.0303753906732778,0.0437042268138496,0.101669298071193,0.174866288342241,0.235565845394484,0.0248824357088717,0.0270838814203714,0.007432249509568,-130.874935156336,-137.667458260204,-99.325220295375,-109.515243122097,-151.89847708202,-151.622032471847,-89.8984357977819,-94.5143226950722,"Control"
"3294",0.805094245419454,0.806937680231089,0.492802404734439,0.431165821937979,0.485020968128724,0.615167556276991,0.53206901229791,0.471183031807758,3.1687491538491,4.18972108922035,1.10830170095065,0.741341928509325,0.385752229818357,0.842853214522834,1.44643442890101,0.999381194522058,0.771571785587371,0.793563555258214,0.880323341874334,0.75832537309996,0.708036955590532,0.796658790632165,0.89464512156536,0.902463666085761,0.150390088990414,0.16925691632742,0.0275009893046652,0.0580259655279918,0.178327478078752,0.161867534229722,0.0188302880508336,0.0731126670815124,0.0780381254222143,0.0371795284143661,0.0921756688210007,0.183648661372048,0.113635566330717,0.0414736751381134,0.0865245903838064,0.024423666832727,-132.104714288159,-138.70858909483,-98.8114625209861,-108.606341332583,-151.063330912911,-150.062581342402,-91.3296829212594,-94.0003187454062,"Control"
"3295",0.63922641629632,0.743628094017481,0.479839790166372,0.397629674085026,0.505042656667582,0.599916520700184,0.476227479569352,0.438332308020943,1.18399649045368,3.34113535197774,1.1869717075448,0.735709199524531,0.389461040029984,1.43566736495032,0.982454002674476,0.587813138063871,0.832422179830169,0.728453630263058,0.923879463604456,0.939866728259227,0.575263623595676,0.754860501237764,0.950923876572295,0.918619300328744,0.138843286883894,0.219510262395438,0.0339633235514847,0.0306395530412951,0.223113916983987,0.126802087361058,0.0121755920742549,0.0744059643171476,0.0287345332859362,0.0520361073415032,0.0421572128440597,0.0294937186994783,0.201622459420337,0.118337411401178,0.0369005313534503,0.00697473535410889,-133.949276139264,-137.238931959715,-99.0768130361564,-110.414062714617,-151.573530919749,-153.424565345168,-89.8149336914476,-94.8062190586541,"Control"
"3296",0.688205080883114,0.653911322876917,0.51576521231776,0.437848346566225,0.474396655375337,0.555665085084524,0.49010439516511,0.47768709930052,2.14669364901713,2.0575838305793,1.40110113441371,0.968372857742046,0.62312828475759,1.0587317566577,1.09589413563705,0.91543146987595,0.801648292896224,0.718261738816444,0.886158376737566,0.857495189324733,0.692997501557039,0.747555306643064,0.885090357361219,0.925169500458642,0.162820352660427,0.256050372506028,0.0526787633746769,0.0348244546114307,0.170729585704668,0.212993565771564,0.0646602732813471,0.0603907850314257,0.035531354443349,0.0256878886775281,0.0611628598877571,0.107680356063837,0.136272912738293,0.0394511275853725,0.0502493693574338,0.0144397145099319,-130.303329868886,-137.511843145104,-100.481534759271,-109.358939473345,-149.053645962579,-149.945216648689,-92.61358704115,-93.1890454769518,"Control"
"3297",0.676390713984544,0.687031278254962,0.518731933218629,0.386820445030166,0.452129457789038,0.558020477620778,0.483844704742181,0.470889348360342,2.4428090170708,1.31384776182894,1.55201875378482,0.407462672207078,0.532914937119432,0.587532462227957,1.04802813566406,0.392567110360759,0.852919391015576,0.746148482275066,0.893030483668201,0.95779288288474,0.711998106357673,0.744597884819376,0.940874615779183,0.83877333259977,0.114529047883959,0.21914270989804,0.0228221864057774,0.0252871942052678,0.151670112284008,0.179830949233853,0.0263316761385132,0.121234699480754,0.0325515611004651,0.0347088078268938,0.0841473299260211,0.0169199229099919,0.136331781358319,0.0755711659467705,0.0327937080823042,0.0399919679194754,-131.136487035457,-138.294222986912,-99.3753563936787,-118.286109314632,-149.210294093586,-150.415747338566,-89.506587467373,-95.8313876450609,"Control"
"3298",0.669999142100909,0.657994502526327,0.506114602349783,0.423063173997058,0.503918887168489,0.699074218322159,0.527106633990148,0.509140436308185,1.94439687511392,1.72470263722261,1.37145790713073,0.741051294436166,0.541743914859484,1.33003244122403,1.25039211169794,1.0313390058138,0.821111745408577,0.741309817667988,0.836266350835938,0.7644391804104,0.634079210872634,0.726908653531621,0.949532830214387,0.969958678842952,0.141583759502206,0.225048770851941,0.0233457500204681,0.0767340205823693,0.164421254807961,0.181711974899501,0.00546848229608993,0.0238670305084841,0.0373044950892177,0.0336414114800716,0.140387899143594,0.15882679900723,0.201499534319405,0.0913793715688777,0.0449986874895235,0.00617429064856415,-130.387023810467,-137.269305136843,-100.358424195117,-109.568855364883,-147.980737167178,-150.46066391147,-91.5713244544141,-97.7041840023668,"Control"
"3299",0.760815425566139,0.793583795631438,0.496022399461764,0.375144366756543,0.495159889326209,0.661274672769823,0.458711352582297,0.46747528112185,3.64616989488405,3.54854715008475,1.26339877530487,0.701016376532698,0.488367589284784,1.96277585772976,0.894914516206707,0.684159153141616,0.897651331492607,0.79836386020771,0.931774488548917,0.871368786372967,0.637165845544171,0.766556389095873,0.966475155675735,0.913868666531728,0.0767145532352028,0.174439537380745,0.00945648480403147,0.0329829298696062,0.134158779905037,0.148454189529223,0.0105631947298428,0.0445946420648028,0.0256341152721905,0.0271966024115447,0.058769026647052,0.0956482837574266,0.228675374550792,0.0849894213749042,0.0229616495944225,0.0415366914034694,-132.902857933418,-138.640112376864,-99.1836710045311,-111.325695942914,-148.366791723657,-150.093067831077,-91.0648355311282,-94.0617098251092,"Control"
"3300",0.789663464935409,0.747784486887039,0.522918649089705,0.418557836768971,0.513102907516289,0.604601656291599,0.474105351303014,0.423049067412839,2.2968246711143,3.39434798649127,1.16319373660475,0.423115512287655,0.422526137057795,0.625584304909529,1.05758122516964,0.656537008202855,0.692296522222757,0.833001078449733,0.883020740909506,0.814514786489426,0.613731825753346,0.616761070040615,0.898863583346521,0.897968089949619,0.193093301315397,0.16068768189838,0.0302227019117874,0.0654389657637658,0.149235694129819,0.272678835399116,0.0462408304939861,0.0655912449323845,0.114610176461846,0.00631123965188712,0.0867565571787068,0.120046247746808,0.237032480116836,0.110560094560269,0.054895586159493,0.0364406651179963,-134.798107701406,-139.939248195626,-99.7137199582607,-109.869309176651,-148.478904806564,-149.941335241487,-91.6011345255368,-95.878757050219,"Control"
"3301",0.706934870401139,0.649876011253073,0.525965315171441,0.495974880764792,0.566733466518772,0.655801327060086,0.464039629634604,0.524412013062147,3.00647568360113,1.59347493417249,1.46640182715696,1.1182966927883,0.911127889397663,1.29487089545786,0.699728185063461,1.21018667433547,0.809644107284721,0.754262420403508,0.920484454868148,0.801011536076786,0.619248327727671,0.745272750034638,0.925956443892748,0.931251661889712,0.124825567915001,0.203819875499014,0.00539325783322562,0.0229038713983699,0.190189906575793,0.193627919782646,0.0454638534286771,0.0618614623308881,0.0655303248002777,0.0419177040974779,0.074122287298626,0.176084592524844,0.190561765696536,0.0610993301827161,0.0285797026785749,0.00688687577940038,-131.607278819176,-138.21785939233,-100.256009695098,-111.634428442328,-152.172969202264,-148.567012276355,-90.5176870017566,-95.6545196137672,"Control"
"3302",0.725507034724763,0.719726419872175,0.491857834349916,0.380701326114506,0.468139955495929,0.598365639693528,0.484209212506498,0.473012420486652,2.67404374345861,3.03180093881135,1.14408296844978,0.624977937831544,0.770960562405235,0.630865591937596,0.771966239715664,0.760298078265826,0.731274217942549,0.811396966797621,0.89327723188308,0.842927530939122,0.66947481356289,0.674824669415146,0.88675193570438,0.896335714297368,0.225340469721035,0.173133575962201,0.0270331947538237,0.0478943644354246,0.164902264063555,0.227645777154664,0.0220959023227322,0.087299538843011,0.0433853123364155,0.0154694572401777,0.0796895733630968,0.109178104625454,0.165622922373555,0.0975295534301899,0.0911521619728881,0.0163647468596209,-133.311685480532,-137.307498639672,-98.552741217598,-109.681609519713,-150.009162369094,-148.41376301715,-91.8954659344382,-93.1576770333844,"Control"
"3303",0.69281229889241,0.632646627275282,0.478385970898377,0.376860443748057,0.515527817368134,0.645183854583228,0.504878728114612,0.481650035274379,2.55490329303458,2.10520836866667,0.859999660014762,0.410023362256594,0.571944114331779,1.21298167948064,1.13100808763739,0.843948557725507,0.85277499558056,0.744376597844863,0.94575211414685,0.828550487170091,0.640225048371379,0.732077684688506,0.940320947856321,0.903959817108026,0.123665221856695,0.244075868478136,0.0228314064863579,0.0604795329983934,0.167930811090796,0.159928724711636,0.00844566063600016,0.0547151643465615,0.0235597825627444,0.0115475336770008,0.0314164793667917,0.110969979831516,0.191844140537826,0.107993590599858,0.0512333915076788,0.0413250185454129,-131.266989483973,-138.562279847079,-100.725102194593,-109.924668850627,-148.326142266703,-149.718397633599,-90.1094060461942,-92.9091524441532,"Control"
"3304",0.630180142984158,0.670099741524597,0.462702749038814,0.38529876830951,0.439552422670549,0.54153932553293,0.496574126874419,0.518528299991705,1.66212612468267,2.71971194491561,0.954862580321129,0.554176768585637,0.295316471662369,0.794079193950998,1.08217407530708,1.13370674634902,0.846193729113698,0.77417722666109,0.928354566046307,0.872275861021168,0.722456969809462,0.674658713873449,0.948458205793129,0.900509911554225,0.136121764665412,0.193805976513505,0.0436845894928186,0.0537612958167826,0.149748239193783,0.260741331351321,0.0164313809543404,0.063012252625624,0.0176845062208899,0.0320167968254048,0.0279608444608746,0.0739628431620495,0.127794790996756,0.0645999547752304,0.0351104132525301,0.0364778358201513,-132.702876430547,-136.989230506681,-99.6191267743216,-108.741575630248,-150.275909721876,-149.852752975535,-89.3714996247111,-93.3471861780088,"Control"
"3305",0.712720488808249,0.770810717707384,0.555498589274614,0.441679339018803,0.528729939525385,0.531814227706691,0.481907400386138,0.501752029129352,2.48716113137512,3.51466375210209,1.84067574944964,0.898736789970175,0.411519999315252,0.566930109897175,0.874263160435081,1.09125355326116,0.80868264952952,0.722714540865246,0.876150288387776,0.788232906505532,0.605888840186565,0.637659626832545,0.964885179828247,0.94745166975623,0.136974577922461,0.246508510394509,0.0214285976449623,0.027396318046713,0.159571484113644,0.275894811921941,0.00604105346034455,0.0251610084721796,0.0543427725480187,0.0307769487402442,0.102421113967262,0.184370775447755,0.234539675699791,0.0864455612455142,0.0290737667114086,0.0273873217715905,-130.101168260353,-138.59431300174,-100.488115821997,-109.187994323514,-148.623643688725,-150.679495636842,-91.6132654507863,-95.1110155582169,"Control"
"3306",0.607264599023787,0.679786619914696,0.497668806244791,0.400612987336607,0.487815352531232,0.660429842017163,0.46003532124296,0.484444153447236,1.66676054230586,1.78941311884461,1.34714161114398,0.474403887576067,0.494591422147779,0.535693198883232,0.954645514289014,0.504867835373278,0.813066419241301,0.789774539918887,0.907450448548001,0.836810721013883,0.660772946739012,0.736662285087737,0.970462254196677,0.903676494665424,0.12893549181896,0.156632096976993,0.00828818052158052,0.0579747218642443,0.15737267407297,0.182925022833944,0.0128926299045647,0.0802705843187432,0.0579980889397394,0.0535933631041199,0.0842613709304182,0.105214557121872,0.181854379188018,0.0804126920783192,0.016645115898758,0.0160529210158331,-133.151244841089,-140.412002639592,-99.7987185562223,-108.661787357965,-147.68450452977,-149.976729737322,-91.1816327150056,-94.7142881349311,"Control"
"3307",0.721408257194074,0.752246726672819,0.492700236186236,0.457136917734637,0.496444828458305,0.61328333892993,0.492691413139904,0.457951762372466,2.34053881406775,2.51453627043429,1.20507040971752,1.21817514339291,0.600902202715894,0.474584722092639,1.03596175929805,0.654706064065409,0.81732480242382,0.737748986050714,0.941187517203701,0.734413275164497,0.67982616457343,0.726029952547325,0.940857463434078,0.895494959099194,0.119107907132954,0.23568560799264,0.0196932972071705,0.0241945646163322,0.179323698062258,0.214431716150225,0.021985949461648,0.090320624771191,0.0635672904432258,0.0265654059566467,0.0391191855891281,0.241392160219171,0.140850137364311,0.0595383313024504,0.0371565871042743,0.0141844161296155,-130.692506230047,-137.785671040317,-98.653271923115,-111.987005226335,-149.202895163533,-149.222925611895,-89.2389237748417,-93.459300499789,"Control"
"3308",0.728155953466683,0.719765307490114,0.513922097742394,0.411685509676403,0.475686916476574,0.584442155398487,0.478767553406574,0.472244247364051,2.29151570561345,2.62719514928294,1.79365413397069,0.699656278866329,0.330703889597844,0.969858353138545,0.766489609575191,0.823362113329577,0.79945079991591,0.752638082068958,0.959167257185386,0.846270135843673,0.617060488646869,0.697177635106943,0.939065453734841,0.902521911091344,0.170255733975597,0.20900995789332,0.0106598802894805,0.0678551248510837,0.158219888637233,0.206739723275957,0.0400122443531835,0.0669074365401024,0.0302934661084927,0.0383519600377219,0.0301728625251336,0.0858747393052435,0.224719622715898,0.0960826416171001,0.0209223019119753,0.0305706523685536,-131.005809909059,-136.44818323524,-102.466685950498,-109.014461422038,-148.989854637156,-148.421473321639,-90.5973272119712,-92.6572689981522,"Control"
"3309",0.69296082770867,0.719557602691788,0.520337513002941,0.366045561901721,0.489667850337511,0.625068967546093,0.442286865750794,0.48236082714157,2.58514308477168,3.0732100282221,1.18549806805116,0.455074042969055,0.586796242307697,1.67282598966137,0.819253425245462,0.759440548629553,0.909337580547064,0.748277625192485,0.913013375951679,0.87990042699705,0.724297203656478,0.724911226128941,0.9778016857268,0.911608503572613,0.0744516523672661,0.185398759573646,0.0186645481197491,0.0705596033867189,0.117472746928517,0.194733753054228,0.00877529483311895,0.0707466849608851,0.0162107670856696,0.0663236152338691,0.0683220759285718,0.0495399696162316,0.158230049415005,0.0803550208168304,0.0134230194400813,0.0176448114665022,-133.992849731227,-137.528209373096,-99.6968773691364,-110.528562594436,-148.832094862481,-149.26912887709,-93.4842236367374,-92.8999101552622,"Control"
"3310",0.728610038458374,0.696727566491705,0.480086157368171,0.415570697552365,0.47889485416346,0.566592488129018,0.514102164347549,0.493448886606363,2.05744033603104,2.20816604408979,1.20859316757478,0.713782767283511,0.521165937891828,1.09326666680293,1.0875754916815,1.09083432651775,0.758926268924257,0.821673936622573,0.916067495592779,0.812655980106609,0.687828039442827,0.685226594677814,0.901191101357164,0.92940932805428,0.20288022864085,0.169773592994042,0.0647816319880535,0.074554006046384,0.141764650730297,0.237857787478443,0.0223841486492104,0.064465071101517,0.0381935024348928,0.00855247038338494,0.0191508724191673,0.112790013847007,0.170407309826876,0.076915617843743,0.0764247499936252,0.00612560084420344,-131.776939744328,-139.785952623312,-102.452676481636,-109.261058172446,-147.82855649118,-149.553315726388,-90.2233432266726,-94.949719128417,"Control"
"3311",0.715629397890118,0.663922197750058,0.492476702327296,0.401356722341931,0.47019846920637,0.688413671276242,0.481767686543753,0.525049546333501,2.61173658157586,2.98022269446071,1.17659954696523,0.743511448428291,0.387972529397099,1.88978148888096,1.28145985950466,1.1745287145524,0.79893554919063,0.729336275960605,0.838707346228971,0.896037156452808,0.603299666141767,0.801356906555583,0.956563291585472,0.920904018695027,0.150731662819168,0.258194575182032,0.021925205767458,0.0383187009620839,0.179107082675234,0.151438052545217,0.0289312113601639,0.0591849790258794,0.050332787990202,0.0124691488573628,0.139367448003571,0.0656441425851085,0.217593251182999,0.0472050408992,0.0145054970543641,0.0199110022790938,-130.232670160085,-140.171414427655,-100.451617649425,-108.95448825533,-148.989829134128,-151.03039996765,-93.1950656693918,-93.9110976449799,"Control"
"3312",0.734860613204635,0.675971546670754,0.525629012816567,0.411185382946479,0.478780398124659,0.615043347997211,0.498355941509739,0.493581677892684,1.9405496788448,1.09005512470211,1.30224880641066,0.747407405457778,0.504176079996366,1.00966258068663,1.06061582914034,1.07623642705846,0.750004733750155,0.713349421727423,0.89178517534271,0.880697500121421,0.751134149557595,0.72084070726061,0.959652469729313,0.931320457126187,0.198333133562978,0.21893524300156,0.0301824078152096,0.0377307765326182,0.122209142778407,0.186197622395814,0.0159476486062471,0.0413373277139176,0.0516621326868668,0.0677153352710169,0.0780324168420804,0.0815717233459609,0.126656707663998,0.0929616703435756,0.02439988166444,0.0273422151598953,-131.771987196113,-139.974556812474,-99.1728859597036,-108.494972551737,-149.165857790402,-148.17804969373,-89.6816263055765,-93.5771450291817,"Control"
"3313",0.637008797790909,0.739560083380937,0.524779063023569,0.415516447268591,0.496894852695113,0.596665056656558,0.49581123455086,0.459921097987045,2.05056772596809,2.53605665005538,1.56905683736408,0.704779395665582,0.4184470258264,0.751895887615532,0.994392616400863,0.760114611105629,0.811566260655555,0.775843709359103,0.946857092710726,0.875993292074684,0.57133471237841,0.677911340147036,0.927229161431805,0.871756482081342,0.133531351646655,0.192831435077942,0.00318811258406525,0.0532340749286642,0.160289304782617,0.21335405818129,0.0168969834517245,0.095233892604267,0.0549023876977905,0.031324855562955,0.0499547947052087,0.0707726329966517,0.268375982838972,0.108734601671674,0.0558738551164704,0.0330096253143911,-131.872676942259,-137.158066341821,-101.387149058143,-108.740814383624,-149.432670631855,-148.504014468989,-89.5883986020083,-93.5559876516178,"Control"
"3314",0.644140518835794,0.687658249463396,0.506327042613439,0.447258622362034,0.492747093561794,0.645654816851858,0.471948850382689,0.490811973837687,2.27039975492735,1.3689935322337,1.13836693311677,0.704163878356544,0.557470137899626,1.56921109841846,0.974232603702808,0.918963260001149,0.848348274162718,0.669261610764197,0.925613509933406,0.820232107462327,0.657614849085417,0.712263317018588,0.922858345283835,0.913698775683537,0.114218665193597,0.278436451506521,0.00695080782704569,0.0486221176716125,0.155094990415496,0.190433919021137,0.0156517122993124,0.0654314170115828,0.0374330606436857,0.0523019377292815,0.0674356822395482,0.13114577486606,0.187290160499087,0.0973027639602752,0.0614899424168529,0.0208698073048803,-132.16767719085,-138.742393529242,-100.690428801586,-109.08712809312,-147.774697418011,-148.837671805857,-90.3031857449501,-92.7748716238067,"Control"
"3315",0.716325165190937,0.662870956329078,0.501126409005545,0.440922259351272,0.523107024894917,0.618001918363317,0.497477859611114,0.466831525769713,3.08170021991401,2.47480228209283,1.04254096641164,0.971719686274068,0.518064483869569,0.724248851751695,0.995327662199822,0.879522897550705,0.867052818694073,0.852149730062845,0.8926499155037,0.846141007152541,0.672409643937532,0.734873673488667,0.977173436951966,0.949058337582261,0.0990202758205321,0.137708881665883,0.048015636256362,0.0196248399111416,0.123781840280508,0.18167785743816,0.0126277586344761,0.0339870454714999,0.0339269054853948,0.0101413882712725,0.0593344482399385,0.134234152936318,0.203808515781959,0.0834484690731726,0.0101988044135577,0.0169546169462387,-131.447824544904,-139.739234619189,-99.4902038346225,-109.836231780532,-148.739669496762,-148.639273919333,-91.2911765655772,-94.6612844722299,"Control"
