"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"635",635,21633177,16,0.5,3,1,"BotR","BotL","lottery",0.573854,24.4711,192,"win",5,2,47,42,0,1,5.87329,0,0,192,47,0.573854,175415,2154,"2020-10-07 14:25:37.9299",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.114678127321623
"636",636,21633253,2,0.5,3,1,"BotR","BotL","surebet",0.326118,0.184352,36,"lose",8,2,50,42,0,0,5.788,0,0,36,50,0.326118,175415,2154,"2020-10-07 14:26:31.9989",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.450437602179406
"637",637,21633269,32,0.5,3,1,"BotR","BotL","lottery",1.00603,0.288828,384,"win",9,2,51,42,0,0,4.16794,0,0,384,51,1.00603,175415,2154,"2020-10-07 14:26:44.8739",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.676070290045178
"638",638,21633379,4,0.5,3,1,"BotR","BotL","surebet",0.394596,51.8977,36,"lose",12,2,54,42,0,0,5.09728,0,0,36,54,0.394596,175415,2154,"2020-10-07 14:28:18.6777",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.259834424553729
"639",639,21633395,4,0.5,3,1,"BotR","BotL","surebet",0.291146,1.75122,36,"win",13,2,55,42,0,0,3.96209,0,0,36,55,0.291146,175415,2154,"2020-10-07 14:28:29.9297",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.563872021677375
"640",640,21633417,4,0.5,3,1,"BotR","BotL","surebet",0.322808,0.897565,36,"lose",14,2,56,42,0,1,5.90365,0,0,36,56,0.322808,175415,2154,"2020-10-07 14:28:42.1302",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.460639162007269
"641",641,21633517,16,0.5,3,1,"BotR","BotL","lottery",0.669269,70.1102,0,"lose",15,2,57,42,0,1,6.94617,0,0,0,57,0.669269,175415,2154,"2020-10-07 14:30:06.1012",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.268489190742842
"642",642,21633531,2,0.5,3,1,"BotR","BotL","surebet",0.303645,0.417437,36,"lose",16,2,58,42,0,1,5.12371,0,0,36,58,0.303645,175415,2154,"2020-10-07 14:30:16.9692",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.521837625361775
"643",643,21633559,0,0.5,3,1,"BotR","BotL","surebet",0.344211,0.271834,36,"win",18,2,60,42,0,1,9.7047,0,0,36,60,0.344211,175415,2154,"2020-10-07 14:30:42.5605",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.39644203981278
"644",644,21633579,2,0.5,3,1,"BotR","BotL","surebet",0.375383,10.9634,36,"win",19,2,61,42,0,0,4.38729,0,0,36,61,0.375383,175415,2154,"2020-10-07 14:31:03.1700",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.309750043145717
"645",645,21633599,32,0.5,3,1,"BotR","BotL","lottery",1.15707,1.43069,384,"win",20,2,62,42,0,0,9.35494,0,0,384,62,1.15707,175415,2154,"2020-10-07 14:31:20.1325",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.815949345416578
"646",646,21633613,2,0.5,3,1,"BotR","BotL","surebet",0.305608,4.24025,36,"lose",21,2,63,42,0,1,5.76753,0,0,36,63,0.305608,175415,2154,"2020-10-07 14:31:37.7571",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.515393646283227
"647",647,21633625,16,0.5,3,1,"BotR","BotL","lottery",1.30619,0.85318,0,"lose",22,2,64,42,0,0,3.31321,0,0,0,64,1.30619,175415,2154,"2020-10-07 14:31:49.4950",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.937172900400388
"648",648,21633725,16,0.5,3,1,"BotR","BotL","lottery",0.773131,114.141,0,"lose",23,2,65,42,0,1,6.22099,0,0,0,65,0.773131,175415,2154,"2020-10-07 14:33:56.8631",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,0.412751622584611
"649",649,21633745,32,0.5,3,1,"BotR","BotL","lottery",0.421294,16,384,"win",24,2,66,42,0,0,4.06885,0,0,384,66,0.421294,175415,2154,"2020-10-07 14:34:24.7170",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.194365953992908
"650",650,21633763,32,0.5,3,1,"BotR","BotL","lottery",0.316317,1.07042,0,"lose",25,2,67,42,0,0,8.37843,0,0,0,67,0.316317,175415,2154,"2020-10-07 14:34:40.7551",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,-0.480952005932861
"651",651,21633787,4,0.5,3,1,"BotR","BotL","surebet",0.393416,15.4018,36,"lose",27,2,69,42,0,1,4.88814,0,0,36,69,0.393416,175415,2154,"2020-10-07 14:35:21.8785",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.262829305042813
"652",652,21633859,0,0.5,3,1,"BotR","BotL","surebet",0.401094,13.6656,36,"win",30,2,72,42,0,0,9.5922,0,0,36,72,0.401094,175415,2154,"2020-10-07 14:36:43.3877",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.24350106744243
"653",653,21634187,8,0.5,3,1,"BotR","BotL","surebet",0.29767,99.1874,36,"lose",32,2,75,42,0,1,5.88371,0,0,36,75,0.29767,175415,2154,"2020-10-07 14:44:00.3320",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,9,"surebet",0,-0.541711390889449
"654",654,21634207,8,0.5,3,1,"BotR","BotL","surebet",0.503143,3.99724,36,"win",33,2,76,42,0,0,9.67613,0,0,36,76,0.503143,175415,2154,"2020-10-07 14:44:19.6732",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.0168224573130422
"655",655,21634233,0,0.5,3,1,"BotR","BotL","surebet",0.374883,24.7547,36,"lose",34,2,77,42,0,0,6.50797,0,0,36,77,0.374883,175415,2154,"2020-10-07 14:44:56.4231",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.311082903955141
"656",656,21634243,8,0.5,3,1,"BotR","BotL","surebet",0.329642,0.548109,36,"win",35,2,78,42,0,0,3.64144,0,0,36,78,0.329642,175415,2154,"2020-10-07 14:45:06.0973",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.439689664141797
"657",657,21634267,0,0.5,3,1,"BotR","BotL","surebet",0.754889,15.0094,36,"win",36,2,79,42,0,0,7.93466,0,0,36,79,0.754889,175415,2154,"2020-10-07 14:45:35.3778",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.388873837329569
"658",658,21634281,8,0.5,3,1,"BotR","BotL","surebet",0.337422,0.313317,36,"lose",38,2,81,42,0,0,6.81421,0,0,36,81,0.337422,175415,2154,"2020-10-07 14:45:59.5095",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.41636250875224
"659",659,21634353,2,0.5,3,1,"BotR","BotL","surebet",0.407409,0.856479,36,"lose",41,2,84,42,0,0,5.69142,0,0,36,84,0.407409,175415,2154,"2020-10-07 14:47:21.1001",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,192,0,1,"lottery_win",1,-0.227879286383978
"660",660,21634385,4,0.5,3,1,"BotR","BotL","surebet",0.414812,7.67366,36,"win",1,3,86,42,0,1,4.16018,0,0,36,86,0.414812,175415,2154,"2020-10-07 14:48:03.5584",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.209871475701877
"661",661,21634457,4,0.5,3,1,"BotR","BotL","surebet",0.539341,83.5433,36,"win",2,3,87,42,0,1,8.09805,0,0,36,87,0.539341,175415,2154,"2020-10-07 14:49:42.7725",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.0526511426862145
"662",662,21634475,4,0.5,3,1,"BotR","BotL","surebet",0.319824,1.29476,36,"lose",4,3,89,42,0,1,9.82752,0,0,36,89,0.319824,175415,2154,"2020-10-07 14:50:10.8824",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.469926036755135
"663",663,21634713,8,0.5,3,1,"BotR","BotL","surebet",0.662234,269.53,36,"lose",6,3,92,42,0,0,5.69652,0,0,36,92,0.662234,175415,2154,"2020-10-07 15:00:57.9788",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,9,"surebet",0,0.257922086556494
"664",664,21634723,8,0.5,3,1,"BotR","BotL","lottery",0.413074,17.3133,96,"win",7,3,93,42,0,0,6.36366,0,0,96,93,0.413074,175415,2154,"2020-10-07 15:01:27.4655",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.214070127577183
"665",665,21634737,16,0.5,3,1,"BotR","BotL","lottery",0.33046,34.8366,192,"win",9,3,95,42,1,0,8.99134,0,0,192,95,0.33046,175415,2154,"2020-10-07 15:02:28.4451",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.437211258020581
"666",666,21634751,32,0.5,3,1,"BotR","BotL","lottery",0.400541,22.5494,0,"lose",11,3,97,42,0,0,8.48129,0,0,0,97,0.400541,175415,2154,"2020-10-07 15:03:19.8453",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.244880747939715
"667",667,21634759,16,0.5,3,1,"BotR","BotL","surebet",0.422385,1.88488,36,"win",12,3,98,42,0,0,5.29977,0,0,36,98,0.422385,175415,2154,"2020-10-07 15:03:32.7491",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.191779660845554
"668",668,21634769,16,0.5,3,1,"BotR","BotL","lottery",0.296419,1.19703,192,"win",13,3,99,42,0,1,3.32466,0,0,192,99,0.296419,175415,2154,"2020-10-07 15:03:42.7893",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.545922887311873
"669",669,21634775,0,0.5,3,1,"BotR","BotL","surebet",0.327497,1.8851,36,"lose",14,3,100,42,0,1,4.65719,2,0,36,100,0.327497,175415,2154,"2020-10-07 15:03:58.1977",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,192,0,1,"lottery_win",1,-0.446217986515418
"670",670,21634847,32,0.5,3,1,"BotR","BotL","lottery",0.499077,226.357,384,"win",15,3,101,42,0,0,4.32591,0,0,384,101,0.499077,175415,2154,"2020-10-07 15:07:56.8418",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.0249364887790225
"671",671,21635075,2,0.5,3,1,"BotR","BotL","surebet",0.443271,66.8521,36,"win",18,3,106,42,0,0,9.84025,0,0,36,106,0.443271,175415,2154,"2020-10-07 15:20:29.8453",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.143515560084813
"672",672,21635099,4,0.5,3,1,"BotR","BotL","surebet",0.520649,80.6838,36,"lose",19,3,107,42,0,0,8.60469,0,0,36,107,0.520649,175415,2154,"2020-10-07 15:22:04.7862",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.0173792290545571
"673",673,21635121,32,0.5,3,1,"BotR","BotL","lottery",0.347681,0.690856,0,"lose",21,3,109,42,0,0,9.4798,0,0,0,109,0.347681,175415,2154,"2020-10-07 15:24:20.3772",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.386411488531435
"674",674,21635131,8,0.5,3,1,"BotR","BotL","surebet",0.329997,1.03398,36,"lose",23,3,111,42,0,1,3.98012,0,0,36,111,0.329997,175415,2154,"2020-10-07 15:25:00.9894",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.438613317733313
"675",675,21635149,32,0.5,3,1,"BotR","BotL","lottery",0.503837,102.452,0,"lose",24,3,112,42,0,0,9.99755,0,0,0,112,0.503837,175415,2154,"2020-10-07 15:27:00.1883",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.015444078179635
"676",676,21635171,8,0.5,3,1,"BotR","BotL","surebet",0.389964,43.8086,36,"lose",27,3,115,42,0,0,6.97394,0,0,36,115,0.389964,175415,2154,"2020-10-07 15:28:26.5691",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.271642454072658
"677",677,21635185,0,0.5,3,1,"BotR","BotL","surebet",0.482883,26.7339,36,"win",28,3,116,42,0,0,6.58541,0,0,36,116,0.482883,175415,2154,"2020-10-07 15:29:06.5907",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.0579224929595823
"678",678,21635215,32,0.5,3,1,"BotR","BotL","lottery",0.625423,119.644,0,"lose",29,3,117,42,0,1,4.54796,0,0,0,117,0.625423,175415,2154,"2020-10-07 15:31:17.6671",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.200731339567141
"679",679,21635223,2,0.5,3,1,"BotR","BotL","surebet",0.38546,86.5796,36,"win",30,3,118,42,0,0,4.94735,0,0,36,118,0.38546,175415,2154,"2020-10-07 15:32:54.9787",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.28325945497252
"680",680,21635241,0,0.5,3,1,"BotR","BotL","surebet",0.339545,143.969,36,"win",31,3,119,42,6,1,5.36836,0,0,36,119,0.339545,175415,2154,"2020-10-07 15:35:30.1448",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.41009039516386
"681",681,21824411,32,0.5,3,1,"BotR","BotL","surebet",0.261691,1.70691,36,"win",4,1,4,42,0,1,3.3533,0,0,36,4,0.261691,177175,2154,"2020-10-15 13:57:22.3081",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.670532462822193
"682",682,21824421,4,0.5,3,1,"BotR","BotL","surebet",0.653171,1.34285,36,"lose",5,1,5,42,0,1,7.56822,0,0,36,5,0.653171,177175,2154,"2020-10-15 13:57:36.5169",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.24414208205164
"683",683,21824457,4,0.5,3,1,"BotR","BotL","surebet",0.245704,0.914,36,"lose",8,1,8,42,0,1,4.50128,0,0,36,8,0.245704,177175,2154,"2020-10-15 13:58:15.1850",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.73356932183253
"684",684,21824471,16,0.5,3,1,"BotR","BotL","surebet",0.394032,0.329254,36,"lose",9,1,9,42,0,1,7.35911,0,0,36,9,0.394032,177175,2154,"2020-10-15 13:58:27.8580",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.261264756969406
"685",685,21824489,0,0.5,3,1,"BotR","BotL","surebet",0.288673,1.26456,36,"lose",10,1,10,42,0,0,9.32483,0,0,36,10,0.288673,177175,2154,"2020-10-15 13:58:43.1641",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.572402321635967
"686",686,21824505,2,0.5,3,1,"BotR","BotL","surebet",0.254375,1.51592,36,"lose",11,1,11,42,0,1,6.69558,1,0,36,11,0.254375,177175,2154,"2020-10-15 13:58:58.5327",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.698887325046566
"687",687,21824531,32,0.5,3,1,"BotR","BotL","lottery",0.562932,1.82865,0,"lose",13,1,13,42,0,0,8.34013,0,0,0,13,0.562932,177175,2154,"2020-10-15 13:59:26.1871",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.0954619580740577
"688",688,21824543,0,0.5,3,1,"BotR","BotL","surebet",0.236409,6.02352,36,"win",14,1,14,42,0,1,8.24128,0,0,36,14,0.236409,177175,2154,"2020-10-15 13:59:45.5406",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.772133525370177
"689",689,21824559,8,0.5,3,1,"BotR","BotL","surebet",0.289977,0.516942,36,"lose",16,1,16,42,0,1,5.52468,0,0,36,16,0.289977,177175,2154,"2020-10-15 14:00:13.1743",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.567895271752965
"690",690,21824571,16,0.5,3,1,"BotR","BotL","surebet",0.826824,1.28654,36,"win",18,1,18,42,0,2,6.27442,0,0,36,18,0.826824,177175,2154,"2020-10-15 14:00:39.7933",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,0.479894973719093
"691",691,21824579,4,0.5,3,1,"BotR","BotL","surebet",0.269002,2.95711,36,"lose",19,1,19,42,0,0,5.2663,0,0,36,19,0.269002,177175,2154,"2020-10-15 14:00:52.8882",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.642978066724988
"692",692,21824605,8,0.5,3,1,"BotR","BotL","surebet",0.264358,3.60398,36,"win",21,1,21,42,0,1,9.79514,0,0,36,21,0.264358,177175,2154,"2020-10-15 14:01:27.9968",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.660392636110857
"693",693,21824619,16,0.5,3,1,"BotR","BotL","surebet",0.236951,0.646975,36,"lose",22,1,22,42,0,1,7.26014,0,0,36,22,0.236951,177175,2154,"2020-10-15 14:01:41.8135",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.769843512539092
"694",694,21824639,4,0.5,3,1,"BotR","BotL","surebet",0.231844,6.15398,36,"win",23,1,23,42,0,1,5.43389,0,0,36,23,0.231844,177175,2154,"2020-10-15 14:01:58.1490",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.791632149541767
"695",695,21824677,0,0.5,3,1,"BotR","BotL","surebet",0.268741,38.8617,36,"lose",24,1,24,42,0,0,9.33351,0,0,36,24,0.268741,177175,2154,"2020-10-15 14:02:51.2725",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.643948790734394
"696",696,21824689,16,0.5,3,1,"BotR","BotL","surebet",0.40603,0.418008,36,"lose",25,1,25,42,0,1,8.80847,0,0,36,25,0.40603,177175,2154,"2020-10-15 14:03:05.8879",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.231269832745929
"697",697,21824703,2,0.5,3,1,"BotR","BotL","surebet",0.27729,0.507736,36,"win",26,1,26,42,0,0,8.41531,0,0,36,26,0.27729,177175,2154,"2020-10-15 14:03:19.7189",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.61263299129863
"698",698,21824739,2,0.5,3,1,"BotR","BotL","surebet",0.332673,22.4997,36,"lose",27,1,27,42,0,0,9.54646,0,0,36,27,0.332673,177175,2154,"2020-10-15 14:03:56.5847",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.430536855705141
"699",699,21824761,8,0.5,3,1,"BotR","BotL","surebet",0.291148,2.72296,36,"win",28,1,28,42,0,1,7.25184,0,0,36,28,0.291148,177175,2154,"2020-10-15 14:04:12.0717",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.563865152295242
"700",700,21824771,0,0.5,3,1,"BotR","BotL","surebet",0.286496,0.497275,36,"win",29,1,29,42,0,1,5.63957,0,0,36,29,0.286496,177175,2154,"2020-10-15 14:04:23.1518",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.57997230679168
"701",701,21824799,32,0.5,3,1,"BotR","BotL","lottery",0.61046,2.09399,0,"lose",31,1,31,42,0,0,4.862,0,0,0,31,0.61046,177175,2154,"2020-10-15 14:04:48.1693",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,192,1,1,"lottery_win",1,0.176515890095281
"702",702,21824811,2,0.5,3,1,"BotR","BotL","surebet",0.623023,1.96465,36,"lose",32,1,32,42,0,1,6.31934,0,0,36,32,0.623023,177175,2154,"2020-10-15 14:05:01.9967",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,0.196886555000612
"703",703,21824849,2,0.5,3,1,"BotR","BotL","surebet",0.245272,9.20521,36,"lose",34,1,34,42,0,0,8.31071,0,0,36,34,0.245272,177175,2154,"2020-10-15 14:05:39.0573",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,96,0,1,"lottery_win",1,-0.735329082437868
"704",704,21824875,32,0.5,3,1,"BotR","BotL","lottery",1.03593,3.86869,384,"win",35,1,35,42,0,1,6.01913,0,0,384,35,1.03593,177175,2154,"2020-10-15 14:05:57.4141",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.705357971725644
"705",705,21824925,0,0.5,3,1,"BotR","BotL","surebet",0.295854,11.7264,36,"win",38,1,38,42,0,1,3.2104,0,0,36,38,0.295854,177175,2154,"2020-10-15 14:06:44.7016",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.547830791847072
"706",706,21824939,32,0.5,3,1,"BotR","BotL","lottery",0.619221,0.335657,384,"win",39,1,39,42,0,0,7.84664,0,0,384,39,0.619221,177175,2154,"2020-10-15 14:07:00.8276",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.190765355185683
"707",707,21824959,8,0.5,3,1,"BotR","BotL","surebet",0.279117,2.68209,36,"win",40,1,40,42,0,0,6.72349,0,0,36,40,0.279117,177175,2154,"2020-10-15 14:07:15.4524",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,384,0,1,"lottery_win",1,-0.606065832488016
"708",708,21824973,16,0.5,3,1,"BotR","BotL","lottery",0.374651,0.849954,192,"win",41,1,41,42,0,0,4.65137,0,0,192,41,0.374651,177175,2154,"2020-10-15 14:07:28.3352",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.311701955278787
"709",709,21824993,8,0.5,3,1,"BotR","BotL","surebet",0.286793,1.33996,36,"win",42,1,42,42,0,0,3.71826,0,0,36,42,0.286793,177175,2154,"2020-10-15 14:07:38.5211",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,192,0,1,"lottery_win",1,-0.578936180068263
"710",710,21825003,8,0.5,3,1,"BotR","BotL","surebet",0.356989,0.308065,36,"win",1,2,43,42,0,1,3.57179,0,0,36,43,0.356989,177175,2154,"2020-10-15 14:07:47.9136",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.359991912263426
"711",711,21825233,0,0.5,3,1,"BotR","BotL","surebet",0.329078,212.635,36,"lose",2,2,44,42,0,1,9.4834,0,0,36,44,0.329078,177175,2154,"2020-10-15 14:11:35.6734",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.441402076510697
"712",712,21825275,4,0.5,3,1,"BotR","BotL","surebet",0.3655,20.3079,36,"lose",4,2,46,42,0,1,4.32684,0,0,36,46,0.3655,177175,2154,"2020-10-15 14:12:20.2272",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.336430602053592
"713",713,21825291,2,0.5,3,1,"BotR","BotL","surebet",0.348905,0.866037,36,"win",5,2,47,42,0,0,7.85252,0,0,36,47,0.348905,177175,2154,"2020-10-15 14:12:34.6044",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.382897202399584
"714",714,21825307,4,0.5,3,1,"BotR","BotL","surebet",0.343202,2.44864,36,"win",6,2,48,42,0,1,6.16481,0,0,36,48,0.343202,177175,2154,"2020-10-15 14:12:48.3579",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.399377686140771
"715",715,21825317,32,0.5,3,1,"BotR","BotL","lottery",0.521243,0.443994,384,"win",7,2,49,42,0,1,3.5667,0,0,384,49,0.521243,177175,2154,"2020-10-15 14:13:00.6816",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.0185194625228177
"716",716,21825335,16,0.5,3,1,"BotR","BotL","lottery",0.636362,8.5794,192,"win",8,2,50,42,0,1,3.05197,0,0,192,50,0.636362,177175,2154,"2020-10-15 14:13:20.0414",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,384,1,1,"lottery_win",1,0.218070702563777
"717",717,21825343,8,0.5,3,1,"BotR","BotL","surebet",0.380371,0.202606,36,"win",9,2,51,42,0,0,6.47577,0,0,36,51,0.380371,177175,2154,"2020-10-15 14:13:32.1623",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,192,0,1,"lottery_win",1,-0.296549789019802
"718",718,21825489,0,0.5,3,1,"BotR","BotL","surebet",0.350896,0.193761,36,"win",12,2,54,42,0,0,8.74561,0,0,36,54,0.350896,177175,2154,"2020-10-15 14:15:06.6852",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.377206997978276
"719",719,21825513,32,0.5,3,1,"BotR","BotL","lottery",0.494304,0.272812,384,"win",13,2,55,42,0,0,7.66857,0,0,384,55,0.494304,177175,2154,"2020-10-15 14:15:22.4783",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.0345461687115849
"720",720,21825525,16,0.5,3,1,"BotR","BotL","surebet",0.336548,2.33032,36,"lose",14,2,56,42,0,0,6.11479,0,0,36,56,0.336548,177175,2154,"2020-10-15 14:15:36.2712",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,384,0,1,"lottery_win",1,-0.418956097457756
"721",721,21825643,16,0.5,3,1,"BotR","BotL","surebet",0.254301,25.554,36,"win",18,2,60,42,0,1,6.7608,0,0,36,60,0.254301,177175,2154,"2020-10-15 14:16:54.3818",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.699178276459733
"722",722,21825671,16,0.5,3,1,"BotR","BotL","surebet",0.433806,10.6301,36,"win",19,2,61,42,0,0,9.42546,0,0,36,61,0.433806,177175,2154,"2020-10-15 14:17:19.4340",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.165099451687658
